,id_dataset,user_account,tweet,clean_tweet,sentimen,id_user
576,43998,@FireBirdFeniks,"#OmnibusLawBasmiKorupsi

Sebelum disahkan menjadi UU, RUU Cipta Kerja sdh melalui uji publik dgn melibatkan banyak unsur yg berkompeten di bidang ketenagakerjaan.
Bahwa UU Cipta Kerja dpt menjadi penangkal PHK, krn pihak pengusaha tdk bisa lagi semena² memPHK pekerjanya.",sah undang undang rancang undang undang cipta kerja uji publik libat unsur kompeten bidang ketenagakerjaan undang undang cipta kerja tangkal phk usaha semena phk kerja,1,1
577,43999,@Achank07977411,"Membalas 
@geloracoHarusnya demi kemanusian tunda  dulu RUU cipta kerja dan jangang ada penangkapan pengeritik penguasa",balas kemanusian tunda rancang undang undang cipta kerja tangkap keritik kuasa,1,1
578,44000,@dutaMasarya,"Bukan ranah Presiden untuk memberikan perintah kepada Gubernur agar tidak menolak atas pengesahan RUU Cipta Kerja. Namun sebaliknya, menjadi ranah Gubernur untuk tidak menerima atas pengesahan RUU tersebutSikap Gubernur dan UU Cipta Kerja | GEOTIMES
Pengesahan Rancangan Undang-Undang (RUU) “Omnibus Law” Cipta Kerja tanggal 5 Oktober 2020, menuai kontroversi dari berbagai kalangan. Catatan buruk dalam proses legislasi tersebut, terlihat dari...
geotimes.co.id",ranah presiden perintah gubernur tolak kesah rancang undang undang cipta kerja ranah gubernur terima kesah rancang undang undang sikap gubernur undang undang cipta kerja geotimes kesah rancang undang undang rancang undang undang omnibus law cipta kerja tanggal oktober tuai kontroversi kalang catat buruk proses legislasi geotimes,0,1
579,44001,@kanim_sibolga,"6. menteri terkait dengan menyampaikan surat presiden, naskah RUU Cipta Kerja, serta naskah akademik yg menyertainya kepada Ketua dan Wakil Ketua 
@dpr_ri
 tanggal 12 Februari 2020.
.
#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",menteri kait surat presiden naskah rancang undang undang cipta kerja naskah akademik serta ketua wakil ketua tanggal februari,1,1
580,44002,@kanim_sibolga,"5. melalui surat nomor: R-06/Pres/02/2020 tanggal 7 Februari 2020 menyampaikan secara resmi RUU Cipta Kerja kepada Ketua 
@dpr_ri
 untuk dibahas dalam sidang DPR guna mendapatkan persetujuan dengan prioritas utama. Surat tersebut ditindaklanjuti Menko 
@perekonomianri
 bersama",surat nomor r pres tanggal februari resmi rancang undang undang cipta kerja ketua bahas sidang dewan wakil rakyat tuju prioritas utama surat tindak menteri koordinator,1,1
581,44003,@kanim_sibolga,"4. Pada 27 Januari 2020, Menteri 
@perekonomianri
 menyampaikan draft RUU Cipta Lapangan Kerja dan naskah akademik yang menyertainya kepada Presiden 
@jokowi
 melalui surat nomor: PH.2.1-15/M.EKON/01/2020. Kemudian Presiden 
@jokowi",januari menteri draf rancang undang undang cipta lapang kerja naskah akademik serta presiden surat nomor ph m ekon presiden,1,1
582,44004,@kanim_sibolga,"2. kabinet, rapat koordinasi, dan rapat di level teknis kementerian/lembaga. Secara resmi, Menteri 
@perekonomianri
 telah menetapkan Panitia Antar Kementerian dan/atau Antar NonKementerian dalam Penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019. Pembahasan",kabinet rapat koordinasi rapat level teknis menteri lembaga resmi menteri tetap panitia menteri nonkementerian susun rancang undang undang cipta lapang kerja tanggal oktober bahas,1,1
583,44005,@kanim_sibolga,"1. #SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Penyusunan awal substansi RUU ini telah dilakukan pada level kebijakan, yaitu pada sidang kabinet/rapat terbatas",ramai ya bahas susun rancang undang undang cipta kerja susun rancang undang undang proses susun substansi rancang undang undang level bijak sidang kabinet rapat batas,1,1
584,44006,@LapasBagan,"2. Secara resmi menteri 
@PerekonomianRI
 telah menetapkan Panitia Antar Kementerian dan/atau Antar Non Kementerian dalam penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019 yang dipimpin Sekretaris Menko

#KumhamPasti 
#OmnibusLawTaatProsedural 
#Kumham22",resmi menteri tetap panitia menteri non menteri susun rancang undang undang cipta lapang kerja tanggal oktober pimpin sekretaris menteri koordinator,1,1
585,44007,@Putra_Sangihe,"Pantes aja banyak Kepala Daerah yg menolak OBL.

Diatur di RUU Cipta Kerja, Ini Sanksi Kepala Daerah yang Tak Layani InvestorDiatur di RUU Cipta Kerja, Ini Sanksi Kepala Daerah yang Tak Layani Investor - Kompas.com
RUU Cipta Kerja mengatur sanksi kepala daerah yang tak melayani investor.
amp.kompas.com",pantes kepala daerah tolak omnibus law atur rancang undang undang cipta kerja sanksi kepala daerah layan investor atur rancang undang undang cipta kerja sanksi kepala daerah layan investor rancang undang undang cipta kerja atur sanksi kepala daerah layan investor,0,1
586,44008,@Dee_01984,"Jadi bukan lembaga pemberantasan Korupsi yang di lemahkan dengan ada nya RUU Cipta Kerja....melainkan para Mafia pelaku korupsi...

#OmnibusLawBasmiKorupsi",lembaga berantas korupsi lemah rancang undang undang cipta kerja mafia laku korupsi,1,1
587,44009,@pujiningsihaja,"Membalas 
@tonykojansow
 dan 
@PolhukamRILawan korupsi dengan RUU Cipta Kerja #OmnibusLawBasmiKorupsi",balas korupsi rancang undang undang cipta kerja,1,1
588,44010,@rdiee87,"Omnibuslaw RUU CIPTA KERJA menawarkan perampingan regulasi sebagai solusi peraturan yg tumpang tindih di berbagai sektor..
#OmnibusLawBasmiKorupsi",omnibus law rancang undang undang cipta kerja tawar ramping regulasi solusi atur tumpang tindih sektor,1,1
589,44011,@DannyDarussman,"Pada draf RUU Cipta Kerja, pemerintah memberikan kesempatan bekerja sama dengan perguruan tinggi asing untuk meningkatkan kualitas Pendidikan dalam negeri #NyatanyaJadiAnakRumahan #FixOmnibusBaik",draf rancang undang undang cipta kerja perintah sempat guru asing tingkat kualitas didik negeri,1,1
590,44012,@watermwark,"Membalas 
@pajohnnyseoRyo udah selesai baca dan analisis RUU cipta kerja, mau kerjain soal stan bareng"" ga daeun? Ryo kemaren dikasi buku soal sama papa",balas selesai baca analisis rancang undang undang cipta kerja kerja stan bareng ryo kemarin kasi buku papa,1,1
591,44013,@areechang,"Ketidakterbukaan jadi Penyebab Hoaks RUU Cipta Kerja? (Part 5) | Mata Najwa https://youtu.be/YnrNTNZ8okw lewat 
@YouTubeKetidakterbukaan jadi Penyebab Hoaks RUU Cipta Kerja? (Part 5) | Mata...
Cipta Kerja: Mana Fakta Mana Dusta (Part 5) Simpang siur dan tiadanya sosialisasi yang mengenai naskah RUU Cipta Kerja bikin publik bingung. Zainal Arifin Mo...
youtube.com",ketidakterbukaan sebab hoax rancang undang undang cipta kerja part mata najwa,1,1
592,44014,@riosihombing29,"dan menurut mereka RUU Cipta Kerja lebih urgent disahkan ketimbang RUU PKS.  Tweet Kutipan
Kalis Mardiasih
@mardiasih
 · 16 Okt",rancang undang undang cipta kerja urgen sah ketimbang rancang undang undang pks tweet kutip kalis mardiasih oktober,0,1
593,44015,@janitramulyaa,"Mungkin threat yang harus diwaspadai hanyalah apakah redaksi melalui UU tersebut dapat ditransisikan sebagai sebuah acceptable concept pada praktiknya. Selepas dari hal itu, konsep pada RUU Cipta Kerja merupakan nilai tambah dari landasan hukum Koperasi dan UMKM sebelumnya.",gertak waspada redaksi undang undang transisi terima konsep praktik lepas konsep rancang undang undang cipta kerja nilai landas hukum koperasi usaha mikro tengah,1,1
594,44016,@anggarubi,"Iya sih, aku lebih setuju RUU PKS > UU Cipta Kerja yang duluan sah.Tweet Kutipan
Kalis Mardiasih
@mardiasih
 · 16 Okt",iya sih tuju rancang undang undang pks undang undang cipta kerja sah tweet kutip kalis mardiasih oktober,1,1
595,44017,@Antonius_makas,Baca dulu RUU nya dgn lengkap jgn salah kaprak dgn UU Cipta kerja kalau dri yg telah Saya baca bgus buat rakyat dan negara #RakyatButuhUUCiptaKerja,baca rancang undang undang lengkap salah kaprah undang undang cipta kerja baca bagus rakyat negara,1,1
596,44018,@mellowhao,"Membalas 
@fudridriaaa____PERBEDAAN SOSIAL BUDAYA ANTARA ""pengesahan ruu cipta kerja"" dan ""demo ruu cipta kerja"" ",balas sosial budaya kesah rancang undang undang cipta kerja demo rancang undang undang cipta kerja,1,1
597,44019,@janitramulyaa,"Kelemahan dari demonstrasi dan unjuk rasa terhadap perilisan RUU Cipta Kerja adalah kurangnya objektivitas beberapa kelompok, termasuk buruh, pegiat UMKM, dan mahasiswa dalam menilai RUU tersebut.",lemah demonstrasi unjuk rilis rancang undang undang cipta kerja kurang objektivitas kelompok buruh giat usaha mikro tengah mahasiswa nilai rancang undang undang,1,1
598,44020,@mitatarmila,Apalagi para buruh maupun aktivis lingkungan dan pihak lain mempunyai kedudukan hukum (legal standing) sebagai pihak yang dirugikan dengan berlakunya RUU Cipta Kerja ini. Maka pilihan judicial review merupakan hal yang paling rasional.,buruh aktivis lingkung duduk hukum legal standing rugi laku rancang undang undang cipta kerja pilih judicial review rasional,0,1
599,44021,@mitatarmila,"untuk itu meminta Presiden mengeluarkan Perppu adalah hal yang paling irasional.

Judicial Review oleh Mahkamah Konstitusi

Upaya hukum yang bisa dilakukan oleh buruh mapun pihak yang merasa dirugikan dengan terbitnya RUU Cipta Kerja ini bisa dilakukan dengan",presiden keluar atur pusat irasional judicial review mahkamah konstitusi upaya hukum buruh rugi terbit rancang undang undang cipta kerja,1,1
600,44022,@mitatarmila,"akan sangat mengeherankan jika pemerintah mengeluarkan Perppu untuk undang-undang atas inisiatifnya sendiri. Dan pemerinah sudah jelas menyatakan RUU Cipta Kerja ini bisa mendatangkan investor dan lapangan kerja baru,",heran perintah keluar atur pusat undang undang inisiatif perintah rancang undang undang cipta kerja investor lapang kerja,0,1
601,44023,@mitatarmila,"maka terciptalah RUU Cipta Kerja ini. dengan adanya RUU ini diharapkan investor bisa berdatangan dan lapangan pekerjaan terbuka lebar.

Itu artinya pembentukan Perppu merupakan jalan yang irasional, mengingat RUU Cipta Kerja ini merupakan inisiatif dari pemerintah sendiri,",cipta rancang undang undang cipta kerja rancang undang undang harap investor lapang kerja buka lebar bentuk atur pusat jalan irasional rancang undang undang cipta kerja inisiatif perintah,1,1
602,44024,@mitatarmila,"Dari ketiga kategori terebut jelaslah kategori ketiga yang paling rasional.

RUU CIpta Kerja merupakan aturan yang dinilai kurang memadai untuk mengakomodir beberapa permasalah seperti ketenagakerjaan ataupun masalah lingkungan dan perizinan.",tiga kategori rebut kategori tiga rasional rancang undang undang cipta kerja atur nilai pada akomodir masa ketenagakerjaan lingkung izin,0,1
603,44025,@mitatarmila,"Tuntutan para buruh tidak berubah, yaitu menolak RUU Cipta Kerja, undang-undang sapu jagad tersebut dinilai oleh para buruh telah merugikan mereka dan merampas sebagian hak mereka yang sudah dijamin dalam undang-undang tenaga kerja.",tuntut buruh ubah tolak rancang undang undang cipta kerja undang undang sapu jagad nilai buruh rugi rampas hak jamin undang undang tenaga kerja,0,1
604,44026,@mitatarmila,Unjuk rasa tersebut tidak lain untuk menuntut keadilan dan hak-hak buruh yang dinilai telah dirampas oleh RUU Cipta Kerja tersebut.,unjuk tuntut adil hak hak buruh nilai rampas rancang undang undang cipta kerja,0,1
605,44027,@mitatarmila,"Gelombang penolakan RUU Cipta Kerja masih terus terjadi di beberapa daerah di Indonesia, bahkan yang ditandai dengan perusakan fasilitas umum dan juga aksi vandalisme.",gelombang tolak rancang undang undang cipta kerja daerah indonesia tanda rusa fasilitas aksi vandalisme,0,1
606,44028,@shifanatashaa,"Membalas 
@tjhinfar21
 dan 
@jokowiUU ciptakerja merupakan usaha pemerintah untuk mensejahterahkan rakyatnya, beberapa UU juga diciptakan untuk kemajuan bangsa, mari kita dukung RUU BPIP untuk pancasila yang kuat bebas dari rongrongan idiologi lain 

#BPIPperluPayungHukum",balas cipta kerja usaha perintah sejahtera rakyat undang undang cipta maju bangsa mari dukung rancang undang undang badan bina ideologi pancasila pancasila kuat bebas rongrong ideologi,1,1
607,44029,@MagelangFair,"KemenkopUKM: RT 
@Kemenkumham_RI
: #SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
#OmnibusLawTaa… https://twitter.com/KemenkopUKM/status/1316695940577652737…Tweet Kutipan
#KamiPasti
@Kemenkumham_RI
 · 15 Okt
#SahabatPengayoman, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22
Tampilkan utas ini",kemenkopukm tweet ulang ramai ya bahas susun rancang undang undang cipta kerja susun rancang undang undang proses coba simak utas yomin ya,1,1
608,44030,@kawatkuat,"Membalas 
@Anya_____2Ada yang punya link RUU OB CIPTA KERJA?",balas link rancang undang undang office boy cipta kerja,0,1
609,44031,@anakayyam_,"Kelas online kemarin temen gue ada yang diomelin gara2 ikut demo
""Ngapain kamu ikut demo, mau jadi bodoh? Hotman paris aja setuju dengan RUUCiptakerja. Kamu yg ga tau apa2 demo demo""

Upsiiii wkwkTweet Kutipan
Ch chotimah
@Ch_Chotlmah
 · 16 Okt
Bantahan dan klarifikasi Hotman Paris terhadap plintiran kadrun terkait video dia yg lama, video yg tdk terkait dgn UU cipta kerja.

Bantu sebarkan teman2, kemarin pak Hotman sdh bantu kita bgmn baiknya omnibus law skrng kita bantu dia.
Atasi Pandemi
#RakyatButuhUUCiptaKerja
Tampilkan utas ini",kelas online kemarin teman omel demo demo bodoh hotman paris tuju rancang undang undang cipta kerja demo demo tweet kutip chotimah oktober bantah klarifikasi hotman paris pelintir kadrun kait video video kait undang undang cipta kerja bantu sebar kemarin hotman bantu baik omnibus law bantu atas pandemi tampil utas,0,1
610,44032,@garudauntukIDN,"Hai #SobatBUMN 
Tahukah kalian bahwa RUU Cipta Kerja disusun dengan latar belakang untuk memangkas korupsi khususnya pada birokrasi perijinan usaha?",hai tahu rancang undang undang cipta kerja susun latar mangkas korupsi birokrasi izin usaha,1,1
611,44033,@tisamarn,Apakah pemerintah tidak berfikiran mengenai gelombang demo yg terus bertambah setiap harinya untuk menolak RUU CIPTA KERJA ini berdampak pada peningkatan angka penularan COVID-19? Tinggal batalkan kemudian terbitkan PERPPU. Huhu stay safe untuk kalian yg hari ini turun LAGI.,perintah pikir gelombang demo tambah hari tolak rancang undang undang cipta kerja dampak tingkat angka tular covid tinggal batal terbit atur pusat aman turun,0,1
612,44034,@LILApama2011,"RUU Cipta Kerja merupakan revolusi mental dalam bentuk produk hukum.RUU Cipta Kerja Bantu Masyarakat Mencari Pekerjaan
Pemerintah mengatakan hadirnya RUU Cipta Kerja yang telah disahkan menjadi Undang-Undang membantu masyarakat mencari pekerjaan.
correcto.id",rancang undang undang cipta kerja revolusi mental bentuk produk hukum rancang undang undang cipta kerja bantu masyarakat cari kerja perintah hadir rancang undang undang cipta kerja sah undang undang bantu masyarakat cari kerja koreksi,1,1
613,44035,@RupbasanTpi,"#SahabatMido, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Mido ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22 ",ramai ya bahas susun rancang undang undang cipta kerja susun rancang undang undang proses coba simak utas mido ya,1,1
614,44036,@DimasPermana817,"Selama ini belum pernah ada jaminan terhadap tenaga kerja yang mengalami PHK. Namun pemerintah kini memastikan jaminan itu ada dan dituangkan dalam RUU Cipta Kerja yang sudah disahkan. 

Bagus lah.Sejak Indonesia Merdeka Baru Kali Ini Buruh 'Digaji' Saat PHK
Selama ini belum pernah ada jaminan terhadap tenaga kerja yang mengalami Pemutusan Hubungan Kerja (PHK).
cnbcindonesia.com",jamin tenaga kerja alami phk perintah jamin tuang rancang undang undang cipta kerja sah bagus indonesia merdeka kali buruh gaji phk jamin tenaga kerja alami putus hubung kerja phk,1,1
615,44037,@thgrthendowski,Dua sisi paslon 1 isterinya ngikut ngesahin RUU Cipta kerja paslon 2 keluarga pembabat hutan hiyaaaaaa,sisi pasang calon istri sah rancang undang undang cipta kerja pasang calon keluarga babat hutan,0,1
616,44038,@lapsustik_yk,"7. Pada 27 Januari 2020, Menteri 
@PerekonomianRI
 menyampaikan draft RUU Cipta Lapangan Kerja dan naskah akademik yang menyertainya kepada presiden 
@jokowi
 melalui surat nomor: PH.2.1-15/M.EKO/01/2020",januari menteri draf rancang undang undang cipta lapang kerja naskah akademik serta presiden surat nomor ph m eko,1,1
617,44039,@KantahCilegon,"#Repost 
@atr_bpn
#SobATRBPN, kemudahan pengurusan lahan akan dibenahi melalui RUU Cipta Kerja, guna meningkatkan iklim investasi yang kemudian akan menciptakan lapangan kerja.
.
#UntukEkonomiIndonesia
#IndonesiaMaju
#RUUCiptaKerja",mudah urus lahan benah rancang undang undang cipta kerja tingkat iklim investasi cipta lapang kerja,1,1
618,44040,@mbok_minahh,"Judicial Review oleh Mahkamah Konstitusi
Upaya hukum yang bisa dilakukan oleh buruh mapun pihak yang merasa dirugikan dengan terbitnya RUU Cipta Kerja ini bisa dilakukan dengan mekanisme uji materi ke Mahkamah Konstitusi.",judicial review mahkamah konstitusi upaya hukum buruh rugi terbit rancang undang undang cipta kerja mekanisme uji materi mahkamah konstitusi,1,1
619,44041,@mbok_minahh,"Dan pemerinah sudah jelas menyatakan RUU Cipta Kerja ini bisa mendatangkan investor dan lapangan kerja baru, untuk itu meminta Presiden mengeluarkan Perppu adalah hal yang paling irasional.",perintah rancang undang undang cipta kerja investor lapang kerja presiden keluar atur pusat irasional,0,1
620,44042,@mbok_minahh,"Itu artinya pembentukan Perppu merupakan jalan yang irasional, mengingat RUU Cipta Kerja ini merupakan inisiatif dari pemerintah sendiri, akan sangat mengeherankan jika pemerintah mengeluarkan Perppu untuk undang-undang atas inisiatifnya sendiri.",bentuk atur pusat jalan irasional rancang undang undang cipta kerja inisiatif perintah heran perintah keluar atur pusat undang undang inisiatif,0,1
