,id_dataset,user_account,tweet,clean_tweet,label,id_user
349,55216,@03_malikha0528,"UU OmnibusLaw /Cipta kerja spt bursa efek...naik turun angkanya.. mungkin diseluruh dunia baru ada di INA ,RUU OBL disyahkan draft msh kosong dan msh revisi sana sini...,mmg kalo sdh tdk jujur ada sj keganjilan&Keanehan...Benar2 CilakaTweet Kutipan
TEMPO.CO
@tempodotco
 · 12 Okt
Berubah Lagi, Naskah UU Cipta Kerja Kini 812 Halaman https://nasional.tempo.co/read/1395358/berubah-lagi-naskah-uu-cipta-kerja-kini-812-halaman?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit… #TempoNasional",undang undang omnibus law cipta kerja bursa efek turun angka seluruh dunia ina rancang undang undang omnibus law syah draf kosong revisi jujur ganjil aneh celaka tweet kutip tempo oktober ubah naskah undang undang cipta kerja halaman,0,1
350,55217,@NayDonuts,"4• Setelah selama berbulan2 ikut membahasnya, mrk menolaknya. 
ITU NAMANYA APA BAMBANKK?

Saya kasihan sm buruh yg percaya klo mrk murni mnolak UU Cipta Kerja. Kalau mau menolak harusnya TIDAK IKUT MBAHAS ribuan pasal di RUU Cipta Kerja!

Awas Corona #UUCiptaKerjaHarapanRakyat",bahas tolak nama bambang kasihan buruh percaya murni tolak undang undang cipta kerja tolak bahas ribu pasal rancang undang undang cipta kerja awas corona,1,1
351,55218,@RicKY_KCh,"Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja
Prosedur membuat regulasi ditabrak dan mekanisme dibolak-balik. Tak ada naskah resmi hingga sepekan setelah pengesahan https://tirto.id/f5UX?utm_source=Twitter&utm_medium=Share… lewat 
@tirtoidSkandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja - Tirto.ID
Pengesahan UU Cipta Kerja pada 5 Oktober serba ngebut saat naskahnya masih direvisi.
tirto.id",skandal dewan wakil rakyat perintah jokowi kesah rancang undang undang cipta kerja prosedur regulasi tabrak mekanisme bolak naskah resmi pek kesah,0,1
352,55219,@Demartinnie,"Membalas 
@RizkiR4madani
 @BHD_8
  dan 42 lainnyaBaik cebong maupun kampret sama2 gak baca RUU Cipta Kerja tapi sama2 ngotot cuma main perasaan ",balas cebong kampret baca rancang undang undang cipta kerja otot main asa,1,1
353,55220,@didienAZHAR,"Menurut Dradjad, Ledia dalam acara itu menyebut seharusnya memang dalam pembahasan tingkat I, minifraksi di Baleg DPR telah memegang draf RUU Cipta Kerja yang sudah bersih. Yang terjadi, hingga 7 Oktober 2020 pun Ledia belum memegang draf RUU Cipta Kerja yang telah bersih.",derajat ledia acara sebut bahas tingkat mini fraksi baleg dewan wakil rakyat pegang draf rancang undang undang cipta kerja bersih oktober ledia pegang draf rancang undang undang cipta kerja bersih,1,1
354,55221,@bayudwil,"Membalas 
@detikcomKrn demokrat yg menolak ruu cipta kerja, maka jadi keuntungan buat demokrat krn citra masyarakat baik sbg pro rakyat...sebelum citra baiknya makin berkembang, harus dihabisi dulu dgn menaikkan isu sby dalang demo ",balas demokrat tolak rancang undang undang cipta kerja untung demokrat citra masyarakat pro rakyat citra baik kembang habis naik isu susilo bambang yudhoyono dalang demo,0,1
355,55222,@tatharaaaa,"Apabila ingin di dengar makan harus mendengarkan

TOLAK RUU CIPTA KERJA

#TolakRUUCiptaker
#KembalikanHakMasyarakat
#GagalkanDPR
#TolakRUUCiptaker
#KembalikanHakMasyarakat
#GagalkanDPR",dengar makan dengar tolak rancang undang undang cipta kerja,0,1
356,55223,@kanwilbpnsumbar,"#Repost 
@atr_bpn
Halo #SobATRBPN, pasca RUU Cipta Kerja disahkan menjadi Undang-Undang, banyak informasi yang berkembang di masyarakat yang belum jelas kebenarannya.

#BeritaHoaksUUCiptaker
#ATRBPNKiniLebihBaik
#MelayaniProfesionalTerpercaya",halo pasca rancang undang undang cipta kerja sah undang undang informasi kembang masyarakat benar,1,1
357,55224,@nandapradha_,"Di Malang pun, aksi demo penolaka RUU Cipta Kerja jg diwarnai aksi ricuh. Mobil satpol pp dibakar serta pengrusakan kendaraan polres. Sejumlah mahasiswa yg melakukan anarkisme sudah diamankan. Sikap mereka jauh dr sikap akademisi. Padahal #MilenialHarusToleran",malang aksi demo tolak rancang undang undang cipta kerja warna aksi ricuh mobil satpol pp bakar rusa kendara polres mahasiswa anarkisme aman sikap sikap akademisi,1,1
358,55225,@sarwendut,"Ada sejumlah fasilitas umum yang dirusak massa perusuh saat aksi demo penolakan pengesahan Rancangan Undang-Undang Cipta Kerja (RUU Cipta Kerja) di Jakarta 
https://liputan6.com/news/read/4377582/demo-anarkistis-ini-deretan-fasilitas-umum-di-jakarta-yang-dirusak-massa-perusuh…
LagiPandemi #TangkapDalangDemoRusuh",fasilitas rusak rusuh aksi demo tolak kesah rancang undang undang cipta kerja rancang undang undang cipta kerja jakarta,1,1
359,55226,@CNNIDdaily,"Gelombang penolakan atas pengesahan RUU Omnibus Law Cipta Kerja oleh DPR masih terjadi di berbagai daerah. Sejumlah unjuk rasa yang digelar para buruh dan mahasiswa berakhir ricuh. Sebagain massa bahkan melakukan pengerusakan..

#CNNIDNewsHour
http://cnnindonesia.com/tv2:07
512 tayangan",gelombang tolak kesah rancang undang undang omnibus law cipta kerja dewan wakil rakyat daerah unjuk gelar buruh mahasiswa ricuh rusa,1,1
360,55227,@Ngookk_,"Sebagai anggota Panja RUU Omnibus Law Cipta Kerja, Nurul Arifin perlu meluruskan dan melakukan klarifikasi terhadap tuduhan tersebut. Bahwa tidak benar pembahasan RUU ini tidak transparan, #OmnibusLawTransparan juga tidak dilakukan di ruang gelap..",anggota panitia kerja rancang undang undang omnibus law cipta kerja nurul arifin lurus klarifikasi tuduh bahas rancang undang undang transparan ruang gelap,1,1
361,55228,@NyiMasRuminah,"cuman orang kecil lagi yg ditangkap karena sebar hoax RUU cipta kerja.Kenapa dalang Demo, Demo yg berakibat perusakan (melanggar hukum),yg bayar Demo tidak diusut Sampai tuntas? Apakah begini penegakan hukum di Indonesia. Saya kecewa ! 
@DivHumas_Polri
 @jokowi
 @mohmahfudmd",cuman orang tangkap sebar hoax rancang undang undang cipta kerja dalang demo demo akibat rusa langgar hukum bayar demo usut tuntas tega hukum indonesia kecewa,0,1
362,55229,@kompascom,"Kekhawatiran itu semakin menjadi mengingat proses pembahasan RUU Cipta Kerja yang selama ini dinilai tertutup.KASBI: Bisa Jadi Banyak Pasal Selundupan...
Kekhawatiran itu semakin menjadi mengingat proses pembahasan RUU Cipta Kerja yang selama ini dinilai tertutup.
nasional.kompas.com",khawatir proses bahas rancang undang undang cipta kerja nilai tutup kasbi pasal selundup khawatir proses bahas rancang undang undang cipta kerja nilai tutup nasional,0,1
363,55230,@anivalenn,"Tuh kan, angota komisi VI DPR RI fraksi PPP telah melibatkan buruh dan serikat pekerja untuk mendengarkan masukan dalam pembahasan RUU Cipta Kerja 

#OmnibusLawTaatProsedural",anggota komisi vi dewan wakil rakyat rakyat indonesia fraksi ppp libat buruh serikat kerja dengar masuk bahas rancang undang undang cipta kerja,1,1
364,55231,@elkrova,"up dates RUU Cipta Kerja1:58
264 tayangan",up tangal rancang undang undang cipta tayang,1,1
365,55232,@Febipurnamazaka,Ternyata yang berat itu bukan 'Rindu' tapi menerima RUU cipta kerja dan omnibus law!,berat rindu terima rancang undang undang cipta kerja omnibus law,0,1
366,55233,@kantahkabsragen,"#Repost 
@perekonomianri
 with 
@make_repost
・・・
#Grafikonomi 

Prosedur Program Legislasi Nasional (Prolegnas) dan pembahasan RUU Cipta Kerja di DPR RI telah ditaati oleh DPR RI, DPD RI, dan Pemerintah. 
#OmnibusLawTaatProsedur
#CiptaKerja
#UntukEkonomiIndonesia
Repost 
@atr_bpn",prosedur program legislasi nasional program legislatif nasional bahas rancang undang undang cipta kerja dewan wakil rakyat rakyat indonesia taat dewan wakil rakyat rakyat indonesia dewan wakil daerah rakyat indonesia perintah posting ulang,1,1
367,55234,@Widyarenee,"#OmnibusLawBasmiKorupsi
RUU Cipta Kerja menawarkan perampingan regulasi sebagai solusi peraturan yg tumpang tindih di berbagai sektor. Jd tiap kementerian n lembaga perijinan tdk bikin aturan sendiri2.
Karena birokrasi investasi berbelit bs bikin investor kabur.",rancang undang undang cipta kerja tawar ramping regulasi solusi atur tumpang tindih sektor menteri n lembaga izin bikin atur birokrasi investasi belit bikin investor kabur,1,1
368,55235,@HukumDan,"Pingin tau ada gak congor para pejabat yg membuat & mengusulkan RUU Cilaka itu bilang "" UU Cipta Kerja tdk menghilangkan seluruh UU tenaga kerja yang lama""
Akses informasi susah, sosialisasi kurang, promosi pun sedikit. 
Begitu ada masalah di bilang Hoax
Pe'a",congor jabat usul rancang undang undang celaka bilang undang undang cipta kerja hilang undang undang tenaga kerja akses informasi susah sosialisasi promosi bilang hoax pe a,0,1
369,55236,@Sumiyati_52,"Catatan lain bahaya klaster ketenagakerjaan “yang katanya draft final RUU Cipta Kerja” yang selanjutnya disahkan menjadi UU Cipta Kerja terkait:
#KRPIPerppuBatalkanUUCipker 
#MahasiswaBergerak
#TolakOmnibuslawDPR
@krpindo
 @DPR_RI
 @jokowi
 @KSPgoid
 @KemensetnegRI
 @Setkabgoid",catat bahaya kluster ketenagakerjaan draf final rancang undang undang cipta kerja sah undang undang cipta kerja kait,0,1
370,55237,@ariandiputra30,"4. RUU Cipta Kerja diajukan ke DPR februari lalu. Prosedur dan mekanisme yg ada sudah dilalui dg sebaik-baiknya. Pd perjalanan yg ada, pembahasan jg melibatkan banyak sektor 

#OmnibusLawTaatProseduralRomeo Fox Charlie dan 8 lainnya",rancang undang undang cipta kerja aju dewan wakil rakyat februari prosedur mekanisme baik jalan bahas libat sektor charlie,1,1
371,55238,@ParahyanganPost,Akhirnya brpa gubernur nolak ruu ciptakerja atas desakan buruh,gubernur tolak rancang undang undang cipta kerja desa buruh,1,1
372,55239,@kompascom,"Ramai info di media sosial Kemkominfo akan memblokir media sosial terkait protes pengesahan RUU Cipta Kerja. Menurut Menkominfo, info itu hoaks.[HOAKS] Kemkominfo Akan Blokir Media Sosial terkait Protes Pengesahan RUU Cipta Kerja
Ramai info di media sosial Kemkominfo akan memblokir media sosial terkait protes pengesahan RUU Cipta Kerja. Menurut Menkominfo, info itu hoaks.
kompas.com",ramai informasi media sosial kemkominfo blokir media sosial kait protes kesah rancang undang undang cipta kerja menteri komuninkasi informatika informasi hoax hoax kemkominfo blokir media sosial kait protes kesah rancang undang undang cipta kerja ramai informasi media sosial kemkominfo blokir media sosial kait protes kesah rancang undang undang cipta kerja menteri komuninkasi informatika informasi hoax,1,1
373,55240,@Nahdlatulilmu,"Pengesahan RUU Cipta Kerja semakin membuktikan penguasa bekerja untuk kepentingan korporat. Rakyat jadi tumbal. >> #EkonomiKhilafahAntiKrisis << #6dprDari 
Move Up 1453",kesah rancang undang undang cipta kerja bukti kuasa penting korporat rakyat tumbal move up,0,1
374,55241,@JohnMayerLovsss,"RT TRANS7 ""RT 
@trans7club
: PA 212 bersama Front Pembela Islam (FPI) dan Gerakan Nasional Pengawal Fatwa (GNPF) Ulama berencana akan menggelar aksi menolak RUU Cipta Kerja pada hari ini mulai pukul 13.00 WIB. """,tweet ulang tweet ulang front bela islam front bela islam gera nasional awal fatwa gera nasiaonl awal fatwa ulama rencana gelar aksi tolak rancang undang undang cipta kerja wib,1,1
375,55242,@Yubi666,"Hoax pembahasan RUU Cipta Kerja . 
Di klarifikasi oleh anggota dewan , Nurul Arifin 
#OmnibusLawTransparan",hoax bahas rancang undang undang cipta kerja klarifikasi anggota dewan nurul arifin,1,1
376,55243,@ismailfahmi,"Kpoppers Diskusi Dulu di Group

""Ada obrolan sesama K-Popers di grup. Kami ngobrol bagaimana dampak RUU Cipta Kerja terhadap orangtua si A dan orang lain. Dari situ mulai sebarluaskan informasi tentang RUU ini ke teman-teman K-Popers lain,"" ucap Iza, Kamis (8/10/2020).",kpop diskusi grup obrol k pop grup obrol dampak rancang undang undang cipta kerja orang tua si a orang situ sebar luas informasi rancang undang undang teman teman k pop iza kamis,1,1
377,55244,@taufiqrus,"termasuk penjelasan batang tubuhnya.  Berdasarkan hasil penelusuran PSHTN FHUI, jika dibandingkan antara naskah RUU versi 812 halaman (filenya berjudul ""ruu-cipta-kerja-12-oktober-2020-final"") dengan versi 1035 halaman (filenya berjudul ""RUU Cipta Kerja - KIRIM KE PRESIDEN""),",jelas batang tubuh dasar hasil telusur pusat studi hukum tata negara fakultas hukum universitas indonesia banding naskah rancang undang undang versi halaman file judul rancang undang undang cipta kerja oktober final versi halaman file judul rancang undang undang cipta kerja kirim presiden,1,1
378,55245,@Reee_bahan,"#BahayaLatenGuritaCikeas
Benny saat itu berbicara mewakili Partai Demokrat. Benny K Harman mengaku melihat kesungguhan pemerintah terkait RUU Cipta Kerja--kini telah menjadi UU

Pas udah mok final tiba² menolak, mbikin pinisirin iji hihBeredar Video Benny Harman dan PD Dukung UU Cipta Kerja 28 September
Setelah aksi WO Partai Demokrat, beredar video yang menarasikan Benny K Harman mendukung RUU Cipta Kerja. Benny Harman menyebut video itu dipotong.
news.detik.com",benny bicara wakil partai demokrat benny k harman aku sungguh perintah kait rancang undang undang cipta kerja undang undang pas mok final tolak bikin penasaran edar video benny harman dukung undang undang cipta kerja september aksi partai demokrat edar video narasi benny k harman dukung rancang undang undang cipta kerja benny harman sebut video potong news,1,1
379,55246,@1nserttranstv,"Tolak RUU Cipta Kerja, Para Simpanan DPR Ancam Bongkar KelakuanTolak RUU Cipta Kerja, Para Simpanan DPR Ancam Bongkar Kelakuan
Tolak RUU Cipta Kerja atau Omnibus Law, para pelakor di TikTok ramai-ramai ancam anggota DPR akan bongkar aibnya.
insertlive.com",tolak rancang undang undang cipta kerja simpan dewan wakil rakyat ancam bongkar laku tolak rancang undang undang cipta kerja simpan dewan wakil rakyat ancam bongkar laku tolak rancang undang undang cipta kerja omnibus law pelakor tiktok ramai ramai ancam anggota dewan wakil rakyat bongkar aib,0,1
380,55247,@LILApama2011,"Omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja resmi disahkan DPR menjadi Undang-Undang (UU) pada rapat paripurna, Senin (5/10/2020). 

Awas Korona #KadrunMakarTunggangiOBL",omnibus law rancang undang undang rancang undang undang cipta kerja resmi sah dewan wakil rakyat undang undang undang undang rapat paripurna senin awas corona,1,1
381,55248,@bppmbalairung,"[KILAS]

Seruan Mahasiswa Bersatu Tuntut Pencabutan UU Cipta Kerja

“Ketika RUU Cipta Kerja sudah disahkan, maka sudah tidak ada ruang lagi bagi rakyat Indonesia untuk mencapai kata sejahtera kawan-kawan!” teriak seorang orator aksi..

Baca selengkapnya diSeruan Mahasiswa Bersatu Tuntut Pencabutan UU Cipta Kerja | Balairungpress
“Ketika RUU Cipta Kerja sudah disahkan, maka sudah tidak ada ruang lagi bagi rakyat Indonesia untuk mencapai kata sejahtera kawan-kawan!” teriak seorang orator aksi…
balairungpress.com",kilas seru mahasiswa satu tuntut cabut undang undang cipta kerja rancang undang undang cipta kerja sah ruang rakyat indonesia capai sejahtera kawan kawan teriak orator aksi baca lengkap seru mahasiswa satu tuntut cabut undang undang cipta kerja rancang undang undang cipta kerja sah ruang rakyat indonesia capai sejahtera kawan kawan teriak orator aksi,1,1
382,55249,@_infoindonesia,"Ukuran Kertas Berubah, RUU Cipta Kerja Jadi 812 HalamanUkuran Kertas Berubah, RUU Cipta Kerja Jadi 812 Halaman - Info Indonesia
Sekjen DPR RI Indra Iskandar menjelaskan perubahan ukuran kertas menjadi A4, yang menyebabkan jumlah halaman RUU Cipta Kerja berkurang.
infoindonesia.id",ukur kertas ubah rancang undang undang cipta kerja halaman ukur kertas ubah rancang undang undang cipta kerja halaman informasi indonesia sekjen dewan wakil rakyat rakyat indonesia indra iskandar ubah ukur kertas sebab halaman rancang undang undang cipta kerja kurang informasi indonesia,1,1
383,55250,@republikaonline,"Menurut ahli hukum Unpad Omnibus Law RUU Cipta Kerja justru akan berdampak positif.Romli: Kekhawatiran Terhadap UU Ciptaker tak Mendasar
Menurut ahli hukum Unpad Omnibus Law RUU Cipta Kerja justru akan berdampak positif.
republika.co.id",ahli hukum unpad omnibus law rancang undang undang cipta kerja dampak positif romli khawatir undang undang cipta kerja dasar ahli hukum unpad omnibus law rancang undang undang cipta kerja dampak positif republik,1,1
384,55251,@kangdede78,"2.
Butir Keberatan Pekerja

                   &

Penjelasan di RUU Cipta Kerja.

#RakyatButuhCiptaKerjaDini PoedjiHardianti dan 9 lainnya",butir berat kerja jelas rancang undang undang cipta kerja poedji hardianti,1,1
385,55252,@Azmfz,"Andai yg dituduhkan gembel warnet itu benar - UU Cipta Kerja dibahas diam2, pengesahannya dipaksakan tanpa mendengar masukan dan aspirasi dr stakeholder, dll - tentu draft awalnya tdk akan pernah berubah.

Faktanya - draft RUU mengalami bnyk perubahan sesuai dg aspirasi yg masuk.1:12
659 tayangan",andai tuduh gembel warnet undang undang cipta kerja bahas kesah paksa dengar masuk aspirasi stakeholder dll draf ubah fakta draf rancang undang undang alami ubah sesuai aspirasi masuk tayang,1,1
386,55253,@fahiraidris,"18. 
@DPDRI
 dg keterbatasan ruang lingkup kewenangannya di bidang legislasi, telah berupaya semaksimal mungkin mengawal Omnibus Law RUU Cipta kerja di tingkat pertama, mulai dari Panja, Tim perumus, Tim singkronisasi, hingga Pendapat Mini DPD secara bersama2 dlm forum tripartit.Fahira Idris DPD RI dan 2 lainnya",batas ruang lingkup wenang bidang legislasi upaya maksimal awal omnibus law rancang undang undang cipta kerja tingkat panitia kerja tim rumus tim sinkronisasi dapat mini dewan wakil daerah forum tripartit fahira idris dewan wakil daerah rakyat indonesia,1,1
387,55254,@gadisresidu_b3,"2.Setelah selama berbulan-bulan ikut membahasnya, mereka menolaknya. Itu namanya apa...? hanya kasihan sama buruh yang kena percaya kalau mereka itu murni menolak UU Cipta Kerja. Kalau mau  menolak harusnya tidak ikut membahas ribuan pasal di RUU Cipta Kerja.
#TenggelamkanPKS",bulan bahas tolak nama kasihan buruh kena percaya murni tolak undang undang cipta kerja tolak bahas ribu pasal rancang undang undang cipta kerja,1,1
