user_account,tweet,label
@tvOneNews,"Pro kontra RUU Cipta Kerja, belakangan ramai diperbincangkan saat draf akhir yang baru muncul setelah UU tersebut disahkan. Refly Harun menyoroti bahwa dalam pembuatan UU harusnya ada draft yang solid di paripurna. Simak selengkapnya http://bit.ly/simpangsiurdrafuuciptaker…
#CariBeritaditvOne",1
@GorontaloSatu_,#ruuciptakerja,1
@Coffee2Talks,"Pembatasan tenaga kerja asing diatur sesuai Pasal 42 RUU Cipta Kerja.
#UUCiptaKerja 
#ciptakerjauntuksemua",1
@IrnaThalita,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Komisioner Komnas Perempuan, Bahrul Fuad menilai bahwa kondisi tersebut bisa muncul dari pasal-pasa",0
@Ummahsyafa1,"Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi Korban! | Serba-serbi MMC
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan perempuanTak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0
@Faris22553500,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Tonton di channel YouTube MMC
#DakwahKhilafahDakwahIsam
#IslamRohmatanLilAlamin
#MyskimahWajibDajwahKhilafah",0
@Casanov06885699,"Membalas 
@KhofifahIPSalah satu Gubenur yg ikut mendukung penolakan Ruu cipta kerja sudah saat nya di Tinggalkan...bau bau nya berkiblat  pada  Candi Hambalang..Pro Risma aja deh",0
@MaramMazaya,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan.
Keyword : perempuan jadi korbanTak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0
@WartaEkonomi,"RUU Cipta Kerja, PKS Tegas: Semua-semuanya kejar tayang!RUU Cipta Kerja, PKS Tegas: Semua-semuanya kejar tayang!
Pemerintah diketahui tengah menyiapkan total sebanyak 40 aturan turunan Undang-Undang Cipta Kerja. Anggota Baleg Fraksi PKS Bukhori Yusuf.
m.wartaekonomi.co.id",0
@smppp17,World Bank mendukung penerapan #OmnibusLaw #ruuciptakerja,1
@arianto_tolib,"*RUU Cipta Kerja, PSHTN FH UI : Proses Legislasi yang Ugal-ugalan*RUU Cipta Kerja, PSHTN FH UI : Proses Legislasi yang Ugal-ugalan -...
Telusur.co.id - Berdasarkan UU No. 12 tahun 2011 sebagaimana telah diubah dengan UU No. 15 tahun 2019
jatim.telusur.co.id",0
@nusabalicom,"Draft RUU Cipta Kerja dari Elemen Masyarakat Dibawa DPRD Bali ke Pusat https://bit.ly/3ke3fBK #berita #nusabali #OmnibusLaw #UUCiptaKerja #Demontrasi #DPRDBali #UnjukRasaDraft RUU Cipta Kerja dari Elemen Masyarakat Dibawa DPRD Bali ke Pusat
DENPASAR, NusaBaliPenolakan draft RUU Omnibus Law Cipta Kerja yang disodirkan elemen masyarakat saat aksi demo di depan Kantor DPRD Bali, Niti Mandala Denpasar, Jumat (16/10) lalu, ditindaklanjuti...
nusabali.com",0
@SabeIius,"AKUN2 KELOMPOK TENGIL DLM MARAKNYA DEMO RUU CIPTA KERJA MALAH SIBUK SERANG NU 
MRK TIDAK SUKA NU IKUT MENOLAK RUU CIPTA KERJA

MRK MERASA TERSAINGI 

KEBELET JADIKAN GATOT PRESIDEN
@AWEMANY
 @suryadelalu
 @ramlirizal
@panca66
 @ulil
 @SahalAshraf3",0
@MamyZizid,"Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi Jadi Korban!Serba-serbi MMC

Sudah jatuh,tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yg dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuanTak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0
@barryallen_1st,"“Hanya 30-an persen publik yang mengetahui tentang RUU Omnibus Law Cipta Kerja, di antara yang mengetahui lebih dari 90 persen setuju dengan RUU tersebut,” ungkap Direktur Eksekutif lembaga survei Indometer Leonard SB

BACA ISINYA. JANGAN CUMA JUDULNYA",1
@URasyiq,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MMC...
https://youtu.be/XSGL7XXhx6A",0
@1953aisyah,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Tonton di YT MMC 
Keyword:
Perbudakan Legal Negara
Perbudakan Legal
Perempuan Korban",0
@Bint4ng211,"RUU Cipta Kerja hadir untuk mengatasi konflik UU secara cepat, efektif dan efisien, menyeragamkan kebijakan pemerintah baik di tingkat pusat maupun di daerah untuk menunjang iklim investasi, serta mempermudah pengurusan perizinan sehingga lebih terpadu, efisien, dan efektif",1
@RahmaFalya,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Komisioner Komnas Perempuan, Bahrul Fuad menilai bahwa...
Selengkapnya, simak di channel youtube MMC.",0
@Fadlin10247517,"Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi Korban! | Serba-serbi MMC

Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan.",0
@Panjiseta1,"RUU Cipta Kerja hadir untuk mengatasi konflik UU secara cepat, efektif dan efisien, menyeragamkan kebijakan pemerintah baik di tingkat pusat maupun di daerah untuk menunjang iklim investasi, serta mempermudah pengurusan perizinan sehingga lebih terpadu, efisien, dan efektif.",1
@latifah_sitti,"https://youtu.be/XSGL7XXhx6A
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MMC...Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0
@AZahiduddin,"Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi Korban! | Serba-serbi MMC

Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja ini dinilai merugikan kalangan buruh termasuk perempuan.Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0
@DakwahKhilafah,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Tonton di channel YouTube MMC.

Keywords:
Perbudakan Legal Negara
Perbudakan Legal
Perempuan Korban",0
@yulina12493694,"Keywords:

Perbudakan Legal Negara
Perbudakan Legal
Perempuan Korban

RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MMC...",0
@irrawardy,Omnibus Law RUU Cipta Kerja akan bermanfaat besar untuk mendorong pemulihan ekonomi nasional dan membawa Indonesia memasuki era baru perekonomian global.,1
@NaufalAsyam3,"Membalas 
@PolitikJowo
 dan 
@jokowiHoaks??, bearti lu blm baca ya? RUU cipta kerja aja masih belum tahu berapa lembar main ketok sah aja. Negara ini berkedaulatan rakyat.",0
@BasitoToto,"Membalas 
@geloracoGaduh itu karena ada RUU omnibus law Cipta Kerja
Coba aja terbitkan Perppu. Dijamin gak akan gaduh lagi",0
@ichwan_prasetyo,"Membalas 
@machfudz61
 dan 
@faridgabanJustru ini wujud independensi Tempo: memilih sudut pandang editorial bahwa hanya pembangkangan sipil yang pantas sebagai respons atas pengesahan RUU Cipta Kerja jadi UU Cipta Kerja.",0
@kompasiana,"Rekonstruksi Teori Sosiologi dalam RUU Cipta KerjaRekonstruksi Teori Sosiologi dalam RUU Cipta Kerja
Akhir-akhir ini, isu terkait Omnibus Law (RUU Cipta Kerja) sangat diperhantikan di publik. Berbagi polemik menguji landasan teori RUU Cipta Kerja, bah
kompasiana.com",0
@HendriS90,"Pemerintah memerlukan dukungan rancangan undang-undang (RUU) Cipta Kerja untuk mengimplementasikan aturan terkait jaringan internet generasi kelima (5G) di Tanah Air. Hal ini juga akan berdampak pada infrastrutur ""internet anti-lelet"" yang dapat rampung akhir tahun ini.",1
@KaiSadit,"Membalas 
@delululululu
 @Angel123Black03
 dan 
@aelixiaYes I do, Now it’s Ending SARS, 12 youth Hong Kong, Freereinamaenasino Philippines, RUU CIPTA KERJA unjust law Indonesia, NiUnaMenos Mexico, Armenia and Azerbaijan what abt you lisa fans who aware?",1
@Devda81,Kominfo butuh RUU cipta kerja buat bangun infrastruktur internet anti lelet,1
@awkafeer,"Membalas 
@nyxsensesRuu ciptakerja ",1
@SyaikhuMochtar,"Melanggar konstitusi dlm proses pengesahan RUU Cipta Kerja. Pelanggaran berat hrs diproses hukum.Tweet Kutipan
Ghina Ghaliya
@ghinaghaliya
 · 18 Okt
Sekali lagi. Menyembunyikan draf, mambahkan/mengurangkan/mengubah substansi dalam RUU setelah disahkan, tentu TIDAK termasuk dalam konsep tahapan pembentukan peraturan perundang-undangan yang baik (UU No. 15/2019) ~
Tampilkan utas ini",0
@Track47291218,"Membalas 
@RendraNero
 @adrianamonik1
 dan 
@Dandhy_LaksonoAku udah baca yg ruu cipta kerja dan sudah ku kompare sama uu ketenagakerjaan tahun 2003 dan semua pasalnya gak ada tuh yang merugikan.
Makanya aku tanyak sama mu
Yang mana yg buat rugi?",1
@aguspitut1,"Membalas 
@mohmahfudmdKalo ruu cipta kerja ini gold, 5 tahun lagi tidak ada orng ke luar negri hanya untuk kerja pabri, TKW jg akan berkurang.",1
@subschfess,sch! stress bgt di suruh berpendapat ruu cipta kerja huhuh,1
@srianazis,"NEWS HARI INI -BUPATI TURUN TANGAN TOLAK RUU CIPTAKERJA  BERITA RAKYAT https://youtu.be/gOZvcYxPhgg lewat 
@YouTubeNEWS HARI INI -BUPATI TURUN TANGAN TOLAK RUU CIPTAKERJA BERITA RAKYAT
#BERITARAKYAT# Berita update poltik populer atau kabar hari ini dan berita terbaru hari ini dan berita politik hari ini serta breaking news dan youtube news ...
youtube.com",0
@AsriInfara,RUU Cipta Kerja Dinilai akan Membuat Pengangguran dan Kemiskinan Teratasi,0
@Susi_1959,"UU Cipta Kerja yg baru disahkan oleh DPR, ternyata masih memasukan pasal pendidikan didalamnya. Pdhal sebelumnya DPR dan pemerintah tlh sepakat utk mengeluarkan klaster pendidikan dr draft RUU Cipta Kerja stlh menuai protes dr berbagai ormas. Mah lhoo.Ngomong Politik Season 3 Eps 18 - Tidak Ada Tempat bagi Kapitalisasi Pendidikan - Muslimah Media...
link.tospotify.com",0
@AchFath,"Dijawab tuntas bagaimana perjalanan sikap PKS terhadap RUU Cipta Kerja.
Semoga tidak ada lagi berita hoax tentang PKS terkait ini https://instagram.com/p/CGfUYopFyda/?igshid=1rl2sm4o62alt…",1
@AchFath,"Dijawab tuntas bagaimana perjalanan sikap PKS terhadap RUU Cipta Kerja.
Semoga tidak ada lagi berita hoax tentang PKS terkait ini https://instagram.com/p/CGfUSVCF0e_/?igshid=yvewpxacpkot…",1
@iluniui_,"ILUNI UI bekerja sama dengan Federasi Serikat Musisi Indonesia (Fesmi) mengadakan webinar #Diksi ep.2 Selain itu, ILUNI UI juga menggelar Diskusi Media Pokja RUU Cipta Kerja ILUNI UI. Community Development Center mengadakan Karnaval Psikososial.",1
@khasanahpramono,"Aku gak tau RUU Cipta kerja itu yg mana, yg 1000 sekian halaman atau 800 sekian halaman. Just give us the true draft with simple explanations ",1
@KompasData,"Terlepas dari kontroversi hoaks dalam RUU Cipta Kerja, hoaks bukan sesuatu yang benar-benar baru. Kata hoaks sudah muncul sejak abad ke-17.  #Politik #AdadikompasHoaks, Tantangan yang Melintasi Zaman
Di tengah pro dan kontra persetujuan pengesahan RUU Cipta Kerja, hoaks menjadi ikut naik daun. Kata tersebut juga ramai diperbincangkan. Namun, hoaks bukan fenomena baru. Ia seolah menjadi tantangan...
kompas.id",1
@mantaneraisa,"Membalas 
@vikaasuw
 @SiYulaaa17
  dan 9 lainnyaanying ngonsepin konten dong :(((",0
@AndiDarmawan80,"Komisi Nasional Hak Asasi Manusia (Komnas HAM) merekomendasikan Presiden Joko Widodo dan DPR untuk menghentikan pembahasan omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja.Ini 10 Kesimpulan Hasil Kajian Komnas HAM atas RUU Cipta Kerja - Kompas.com
Komnas HAM juga merekomendasikan penghentian pembahasan omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja.
amp.kompas.com",0
@KlimaAction,"Solidaritas Tanpa Batas 
#OmnibusLaw RUU CiptaKerja 
Siapa akan terkesan ? 

Dengarkan mengapa masyarakat sivil turun di jalanan ! 
http://fb.me/e/38oExsh9d
@KlimaAction
  
@350Indonesia
  
@Climaterangers_
  

#TolakOmnibusLaw 
#KeadilanIklim
#BangsaMahasiswa 
#Asia4Climate",0
@Faith19241,"Membalas 
@AbrSamad
 dan 
@msaid_diduApakah pengesahan RUU CIPTA KERJA itu menyalahi undang2?",0
@kaistoast,"I can't rly sleep so to my indon moots,, I'm still in the fence regarding how I should feel about the RUU cipta kerja like I feel like I'm missing so many things just cuz my Indonesian in lacking and it's so hard to make an objective stance on it ",0
@TentaraRakyat,"Membalas 
@tempodotco
 dan 
@JaYaNeger1KuPemerintah takut didemo??berarti memang bener ini RUU cipta kerja menyusahkan Rakyat...hrs dibatalkan atau Jokowi mundur",0
@TentaraRakyat,"Percuma ke MK... siapa yg pilih ketua MK???yaa presiden...trus bisa gagalkan RUU cipta kerja?? Mereka pikir Rakyat Indonesia lulusan TK semua kali ye....Tweet Kutipan
Edy Bayo Regar
@Regar_Oposisi
 · 18 Okt
Pemerintah ngotot nyuruh omnibus law dibawa ke MK. 
Apakah MK masih bisa dipercaya?",0
@muh_rhezaaditya,Sampai hari ini seluruh daerah masih dengan gagah dan lantangnya memperjuangkan untuk membatalkan RUU Cipta Kerja. Kita doakan  semoga perjuangan membuahkan hasil. Aaamiin.,1
@mantaneraisa,"Membalas 
@SiYulaaa17
 @urcandyy_
  dan 9 lainnya",1
@gp_bambang,"Membalas 
@4Y4NKZRUU Cipta kerja harus dihalalkan dulu sebelum di sebar ke masyarakat.",1
@Yosudarsoo,"Temuan LP3ES: Akun Buzzer Dominasi Peta Percakapan Pendukung UU CIpta Kerja.Aktor yang dominan pada klaster kontra RUU Cipta Kerja adalah : Pukat UGM. Kemudian media massa, politikus Demokrat Agus Harimurti Yudhoyono, dan politikus PKS Hidayat Nur Wahid.Temuan LP3ES: Akun Buzzer Dominasi Peta Percakapan Pendukung UU CIpta Kerja
LP3ES mengatakan akun pendengung atau buzzer mendominasi peta percakapan pada klaster partai politik pendukung UU Cipta kerja.
nasional.tempo.co",0
@RicKY_KCh,"Membalas 
@tolakbigotnkri
 @eLHurryKoRn
  dan 4 lainnyaMasih mendingan yg demo menolak RUU Cipta kerja tp mendukung RUU penghapusan kekerasan seksual! #SahkanRUUPKS",0
@Nitro_Foxit,"Membalas 
@GarudaOposisi2Org2 yg berkepentingan pada RUU CIPTA KERJA menghamburkan receh untuk bs kuasai segunung emas.",0
@syahroni_muh,"Membalas 
@RomitsuTRUU cipta karya atau kerja?",0
@TeukuZoelfikar,"Membalas 
@jamelsiagianBahas ruu cipta kerja",1
@merodogs," DISKUSI AKTUAL 
*Telaah Kritis UU Omnibus Law Cipta Kerja dan Solusi Islam*

Minggu, 18 Oktober 2020
Pukul 08.00--selesai

Pengesahan Omnibus Law RUU Cipta Kerja pada Senin 5 Oktober lalu mendapat penolakan dari berbagai elemen masyarakat, dalam bentuk demonstra",1
@AffandiMasrul,Awalnya sih saya benci dan ga suka jokowi tpi setelah menemukan salah satu akun IG.. saya berubah pikiran ada hal yg ganjil yg tdk pernah diberitakan.. katanya RUU Cipta kerja itu merugikan pengusaha besar dan sudah lama di indo karena bila ada perusahaan baru maka izinya mudah,0
@Unknown57122317,"Kalau kena gas air mata enggak kabur teriaknya bukan revolusi ngab. Tapi teriak ""hidup RUU Cipta Kerja"" sambil pakai masker anti gas air mata sambil bawa tameng dan pentungan.Tweet Kutipan
Delano J. Muntu
@delanomuntu
 · 18 Okt
Membalas @AbdulAz93506871 @PakattDayak dan @Dandhy_Laksono
Sok2 treak revolusi, kena gas air mata aja kabur. KNTL LO AH!",0
@nasrul_haqqi,"Membalas 
@wolfkillkadrun
 @donie_bkt
  dan 3 lainnyaRUU cipta kerja diinisiasi pemerintah melalui usulan presiden kepada DPR",1
@andyydepp,"Membalas 
@QuvvattGrafik kayak ginian malah bisa dijadiin legitimasi pentingnya RUU Cipta Kerja... ",0
@greypunch,"Entah kenapa ikut senang aja kalau UMKM diberdayakan begini sama pemerintah.

UMKM selama ini gak pernah demo dan banyak menuntut, tapi kini UMKM sepertinya mendapatkan angin segar, apalagi dengan adanya ruu cipta kerja yg memberikan banyak kemudahan. Kemendag Gandeng Accor Group, BNI, dan Gojek Berdayakan UMKM di Jateng
Kerjasama ini dilaksanakan sebagai tindak lanjut nyata dari Kemendag dalam melaksanakan arahan Presiden pada 14 Mei 2020 telah mencanangkan gerakan nasional bangga buatan Indonesia.
liputan6.com",1
@yusuf_dumdum,"NONGKI 20 – Menolak Lupa RUU PKS: Urgensi dan Kontroversi

UU Omnimbus Law Cipta Kerja telah disahkan, meskipun menuai banyak protes. Sementara itu, RUU PKS justru dikeluarkan dari daftar Program Legislasi Nasional (Prolegnas) 2020.",0
@GSHRUdayana,"Membalas 
@VIVA_log
 dan 
@VIVAcoidDaftar Pasal Bermasalah dan Kontroversi Omnibus Law RUU Cipta Kerja https://tirto.id/f5AU?utm_source=Twitter&utm_medium=Share… via 
@tirtoid",0
@Deddy_dhsTA,"SALAH KETIK FRASA PADA RUU CIPTA KERJA/OMNIBUS LAW?

Oleh: Chandra Purna Irawan,S.H.,M.H. (Ketua Eksekutif Nasional BHP KSHUMI &amp; Sekjen LBH PELITA UMAT)
  #AllahBenciOrangDzolim 
. http://krm.li/kc-01017 . #2S3Bp https://tintasiyasi.com/2020/02/salah-ketik-frasa-pada-ruu-cipta.html…Kabar Malam & Kajian Online ""Celaan bagi Pembuat Hukum Selain Allah...
Jangan Lupa Share, like and Coment Video dan Subscribe Channel Dakwah ini gratis
youtube.com",0
@boedidd,"Daftar Pasal Bermasalah dan Kontroversi Omnibus Law RUU Cipta Kerja https://tirto.id/f5AU?utm_source=Twitter&utm_medium=Share… via 
@tirtoidDaftar Pasal Bermasalah RUU Cipta Kerja Pemicu Demo 6-8 Oktober - Tirto.ID
Pasal bermasalah dalam Omnibus Law RUU Cipta Kerja yang mencakup tentang ketenagakerjaan, Pendidikan, Pers hingga Lingkungan Hidup.
tirto.id",0
@mantaneraisa,zodiak pisces ga ada jelek jeleknyaa~,1
@lensaindonesia,"Masyarakat harus perkuat diri dengan menggali dan mengeksplorasi nilai-nilai para leluhur bangsa https://lensaindonesia.com/2020/10/18/masyarakat-harus-perkuat-diri-dengan-menggali-dan-mengeksplorasi-nilai-nilai-para-leluhur-bangsa.html…

#ruuciptakerja #demonstrasi #leluhur #anarki #konflik #LensaindonesiacomMasyarakat harus perkuat diri dengan menggali dan mengeksplorasi nilai-nilai para leluhur bangsa -...
LENSAINDONESIA.COM: Dalam beberapa pekan terakhir ini kita disuguhi pertunjukan demonstrasi dan kekerasan yang terjadi di sejumlah...
lensaindonesia.com",1
@henrysaudale,"Ketentuan soal halal diatur dalam Pasal 49 RUU Cipta Kerja. Pasal ini berisi revisi atas beberapa pasal di RUU Jaminan Produk Halal (JPH). Di antaranya, menghapus kewenangan tunggal Majelis Ulama Indonesia (MUI) dalam menetapkan produk halal.NU dan Muhammadiyah Boleh Menerbitkan Sertifikasi Halal
RUU Cipta Kerja membolehkan ormas Islam seperti Nahdlatul Ulama dan Muhammadiyah mengeluarkan sertifikasi halal.
jpnn.com",1
