,user_account,tweet,label
920,@Hanifah933,"Bersama Surat Presiden Nomor: 
R- 06/Pres/02/2020 tanggal 7 Februari 2020 yg dibawa Menko 
@PerekonomianRI
 bersama Menteri terkait menyampaikan Naskah RUU Omnibus Law Cipta Kerja kepada Ketua n Wakil Ketua 
@DPR_RI
 di 12 Februari 2020.

#OmnibusLawTaatProsedural",1.0
1303,@anggasatria16,Tanpa sadar update kasus korona berhenti semenjak adanya RUU cipta kerja,0.0
1384,@Dee_01984,"Menteri tenaga kerja :”Pembahasan RUU Cipta Kerja...dilakukan secara transparan dan demokratis”...
@menakertrans
 

#OmnibusLawTransparan",1.0
593,@riosihombing29,"dan menurut mereka RUU Cipta Kerja lebih urgent disahkan ketimbang RUU PKS.  Tweet Kutipan
Kalis Mardiasih
@mardiasih
 · 16 Okt",0.0
1072,@salahmasukgang,Salah satu celah yang akan dimanfaatkan kelompok tersebut adalah aksi unjuk rasa dan mogok nasional oleh kelompok buruh terkait dengan pro dan kontra Omnibus Law RUU Cipta Kerja.  #GagalTotalTunggangiHoaxOBL https://inisiatifnews.com/nasional/2020/10/05/74613/ppjna-98-duga-gatot-nurmantyo-cs-bakal-manfaatkan-semua-celah/…,1.0
1622,@GoNewsdotco,"RUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke PresidenRUU Cipta Kerja 812 Halaman Final, Azis Syamsudin: Sudah Siap Dikirim ke Presiden
JAKARTA - DPR RI akhirnya selesai melakukan edit terhadap RUU Cipta Kerja. Wakil Ketua DPR Azis Syamsudin menyatakan, pengeditan telah selesai dan RUU siap dikirim ke Presiden untuk disahkan....
gonews.co",1.0
710,@mampirbentar,Ada yg mau baca RUU Cipta Kerja ?  Barusan dapet draft’nya nih.,1.0
818,@AlfianIan16,"Membalas 
@AnakKolong_Percuma atuhhh atot sandiwara-nya. 
Kan kemari2 semangat 212 menolak Ruu cipta kerja.",0.0
1201,@flowsloww,"Membalas 
@gamerkickers
 @TakCluritKon
  dan 17 lainnyagak gampang ngeruk tanah adat?investor global sampe prihatin dalam pengesahan ruu cipta kerja ini semakin gampang investor untuk ngeruknya bang",0.0
545,@redberkalteng,"Dandrem 102/Pjg Pantau Langsung Demo Tolak RUU Cipta KerjaDandrem 102/Pjg Pantau Langsung Demo Tolak RUU Cipta Kerja
Beritakalteng.com, Palangka Raya – Danrem 102/Pjg Brigjen TNI Purwo Sudaryanto pantau langsung Aksi damai Penolakan Pengesahan Rancangan Undang-Undang Cipta Kerja oleh Aliansi Gerakan 15 Okto…
beritakalteng.com",1.0
1525,@Ayu_flamboyan,"Apabila melihat dari perspektif atau kacamata pencari kerja, serta pengusaha, isu yg berkmbang terkait hoax Upah minimim tak diatur dlm RUU cipta kerja tersebut bisa dihindari dan terbantahkan. 

#OmnibusLawIndonesiaSERUAN H7 dan 1 lainnya",1.0
19,@UmmuVhy,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Mem... https://youtu.be/DZmnBOZptuA via 
@YouTubeKetua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0.0
476,@EkoFirman15,"RUU CIPTA KERJA onimboslaw. Syipel 
DULU RUU kebanyakan bab. Dengan ringkas  adanya RUU CIPTA KERJA onimboslaw. Di nama kan RUU CIPTA KERJA onimboslaw.Tweet Kutipan
Indosiar
@Indosiar
 · 17 Okt
1:56
Ada yang bakar dupa saat demo tolak UU Cipta Kerja kemarin! Puluhan orang yang mengaku dari komunitas dukun tersebut ikut unjuk rasa bersama mahasiswa di Jakarta. #IndosiarBerita

Berita lainnya: bit.ly/32U2S9b",0.0
1369,@msalmanfz,"Ketua DPR RI Puan Maharani memastikan pembahasan Omnibus Law RUU Cipta Kerja akan dilakukan pihaknya secara transparan dan hati-hati. 
#OmnibusLawTransparan",1.0
1226,@KuchiMochi,"Membalas 
@fikmaa21
 dan 
@CNNIndonesiaBocah2 stm lah demo sesuai sop? Di sekolah aja pelajaran gaada yg masuk di otak lah ini mau ngurusin ruu ciptakerja mana mereka tau menau",0.0
761,@ORoegian,"Membalas 
@nahdlatululama
 dan 
@saidaqilApa pihak yg setuju dan yg menolak pegang asli UU Cipta Kerja yg telah disahkan? Kalau2 cuma pegang copy RUU yg artinya, sikap SETUJU atau MENOLAK jadi INVALID !!",0.0
272,IG @Sukadimanasaja,"Barusan membaca tulisan Prof. 
@ariel_heryanto
 berjudul ""Pekerja"" di 
@hariankompas
 17 Okto 2020. Menarik tulisannya mengulas mengenai RUU Cipta kerja dan masalah yg lebih mendesak untuk kita tangani. Silakan baca di sini https://arielheryanto.files.wordpress.com/2020/10/2020_10_17_k-pekerja-c.pdf… Terima kasih Prof.",1.0
1556,@Avianuari,"RUU cipta kerja revisi final insya Allah fix.pdfTweet Kutipan
Cania Citta
@Cittairlanie
 · 13 Okt
Update terbaru dari @detikcom

Naskah yang dikonfirmasi sebagai naskah final ini, bisa diakses di sini:
https://drive.google.com/file/d/1pU9ugmeVM5htCmPyRpfpaO2oNZd232ot/view?usp=drivesdk…
Tampilkan utas ini",1.0
1773,@GreenpeaceID,"""Gerakan hati yang ngebuat aku turun ke aksi, karena sadar ada suatu hal yang mengganjal dari disahkannya RUU Cipta Kerja ini mulai dari dirancangnya UU tersebut sampai ke isinya"" https://greenpeace.org/indonesia/cerita/44071/dari-jogja-hingga-jakarta-cerita-mahasiswa-yang-menolak-uu-cipta-kerja/… #TolakOmnibusLaw #MosiTidakPercayaDari Jogja hingga Jakarta, Cerita Mahasiswa yang menolak UU Cipta Kerja - Greenpeace Indonesia
Seperti yang diungkapkan, MP, “Gerakan hati yang ngebuat aku turun ke aksi, karna sadar ada suatu hal yang mengganjal dari disahkannya RUU Cipta Kerja ini mulai dari dirancangnya UU tersebut sampai...
greenpeace.org",0.0
1087,@kaimoeddin,"Membalas 
@andre_rosiade
 @habiburokhman
 dan 
@GerindraMantapp 
 paling tdk kalian melakukan aksi nyata dgn membantu utk membebaskan drpd pihak lain atau partai2 lain yg berkoar2 diluar menolak ruu cipta kerja tp begitu ada masalah hukum  dgn pendemo langsung hilang kabur dan ngumpet ngga ada lg suaranya..salut dgn kalian ",1.0
1325,@LILApama2011,"Sebelumnya, DPR RI dan pemerintah akhirnya menyepakati Rancangan Undang-Undang (RUU) Cipta Kerja disahkan menjadi Undang-Undang Cipta Kerja.

Waspada Korona
#KAMIFPISampahNKRI",1.0
1672,@MartinusButarb1,"Sdh terbukti adanya perubahan dlm UU Ciptaker.Seharusnya pemerintah dan rakyat selesaikan masalah ini dg sportif, bhw tdk boleh UU dirubah tanpa sidang anggota DPR. Sportif!
Membandingkan 3 Draf RUU Cipta Kerja: Ada Perbedaan Ketentuan Cuti, Upah, dan PHKMembandingkan 3 Draf RUU Cipta Kerja: Ada Perbedaan Ketentuan Cuti, Upah, dan PHK
Ada tiga draf RUU Cipta Kerja yang beredar di publik. Antara draf yang satu dengan yang lain memiliki perbedaan.
nasional.kompas.com",1.0
605,@mitatarmila,Unjuk rasa tersebut tidak lain untuk menuntut keadilan dan hak-hak buruh yang dinilai telah dirampas oleh RUU Cipta Kerja tersebut.,0.0
1182,@callme_aiie,RUU Cipta Kerja menjamin petani sejahtera #OmnibusLawPetaniSejahtera,1.0
995,@farid_wajdi70,"Tuips, kuyy menyimak kuliah 
@feriamsari
 soal aksi demo RUU Cipta Kerja dan isu menurunkan presiden",1.0
557,@hollaaarum,"Membalas 
@altrbasensfwLm bgt anjir
Ngobrolin ruu cipta kerja",0.0
1355,@03__nakula,"Pembahasan RUU Cipta kerja dilaksanakan sebanyak 64 kali, 2 kali rapat kerja, 57 kali rapat panjang dan 6 kali rapat perumus dan tim sinkronisasi. 

Semua kegiatan bisa dilihat di website DPR-RI, ini jadi bukti jika pembahasan RUU cipta kerja transparan.

#OmnibusLawTransparanNurhayaniNunung dan 9 lainnya",1.0
638,@PEDOMAN_id,"Naskah RUU Cipta Kerja Disampaikan ke Presiden https://pedoman.co/news/naskah-ruu-cipta-kerja-disampaikan-ke-presiden/… lewat 
@pedoman_id
#RakyatButuhUUCiptaKerja√ Naskah RUU Cipta Kerja Disampaikan ke Presiden
PEDOMAN.co - Naskah Rancangan Undang-undang tentang Cipta Kerja (RUU Cipta Kerja) yang telah disetujui oleh Dewan Perwakilan Rakyat Republik Indonesia (DPR RI)
pedoman.co",1.0
1615,@andrywaseso,"Yg bilang RUU Cipta Kerja akan menciptakan lapangan kerja.Tweet Kutipan
Dedek Prayudi - Uki || ig: @uki_dedek
@Uki23
 · 13 Okt
Kemaren RUU Cipta Kerja dibilang neo lib.

Hari ini RUU Cipta Kerja dibilang komunis.

Jadi yang bener yang mana?",1.0
99,@BEMUNS,"Satu tahun kepemimpinan Jokowi-Ma'ruf Amin menimbulkan berbagai masalah. Mulai dari penanganan covid-19 yang tidak tentu arah, hingga disahkannya Omnibus Law RUU Cipta Kerja.

#BatalkanOmnibusLaw
#MosiTidakPercaya
#JegalSampaiGagal",0.0
1428,@agestyawnn,"Oh, baru liat berita yg di Thamrin. Hadeh yakin bgt para pendemo nya pun ga paham RUU Cipta Kerja. Cm mau ngerusuh doang.",1.0
1808,@Kalong65975054,"Sekarang terbuka semuanya ternyata,insan buruh tidak di libatkan dalam penyusunan RUU Cilaka ini
GP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak JujurGP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak Jujur
Yaqut Cholil Coumas menyebut RUU Ciptaker lebih pantas disebut RUU Investasi, karena mengutamakan investasi daripada tenaga kerja.
cnnindonesia.com",0.0
1540,@BennyHarmanID,"Sah! Draf Final UU Cipta Kerja yang Resmi 812 Hn? Bukan soal jumlah halalaman, sejuta halaman pun ndak soal. Apa perkara kita? Soalnya adalah tidak ada RUU hasil kerja Panja dan Timus-Timsin yang disahkan di Rapat Purna itu. Ndak ada kan? Rakyat Monitor!Sah! DPR: Draf Final UU Cipta Kerja yang Resmi 812 Halaman
Simak penjelasan Wakil Ketua DPR RI dari Fraksi Golkar Azis Syamsuddin.
cnbcindonesia.com",1.0
1763,@BecaMamat,"Membalas 
@Neng_Anyar
 dan 
@DPR_RIMANA PDF UU CIPTA KERJA ASLI? Gue kasian ma lo hr gene bego. Nanya, ngegas sok paham Perundang-undangan. Sok buruh pinter tapi bego! Lo maksa pdf UUOBL asli? Padahal DPR baru ""ngesahkan"" draft RUU utk krm ke Presiden. Ttd/nolak.
Kasian lo bego!
Presiden setuju, baru lo terima.",1.0
642,@JayaKatwang15,kalangan pengusaha justru mendukung disahkannya UU Cipta Kerja.  Hal tersebut karena pengesahan RUU Cipta Kerja menjadi Undang-Undang dapat mengeliminasi sejumlah permasalahan dan hambatan industri,1.0
606,@mitatarmila,"Gelombang penolakan RUU Cipta Kerja masih terus terjadi di beberapa daerah di Indonesia, bahkan yang ditandai dengan perusakan fasilitas umum dan juga aksi vandalisme.",0.0
1508,@RonalddvcTm,"Dukun ini diminta banyak orang Agar Menyantet Anggota DPR Yg Mengesahkan RUU cipta kerja omnibus law

https://youtu.be/1_4Af8d7lh4",0.0
1749,@adiprayitno45,"Ini termasuk barisan sakit hati ngk broo... 
@kangdede78
 @Dennysiregar7
 @ulinyusron
 @sahaL_AS
 ? jgn berfikir hny gerombolan mu aja yg punya otak ya...! GP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak JujurGP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak Jujur
Yaqut Cholil Coumas menyebut RUU Ciptaker lebih pantas disebut RUU Investasi, karena mengutamakan investasi daripada tenaga kerja.
cnnindonesia.com",1.0
250,@Deddy_dhsTA,"SALAH KETIK FRASA PADA RUU CIPTA KERJA/OMNIBUS LAW?

Oleh: Chandra Purna Irawan,S.H.,M.H. (Ketua Eksekutif Nasional BHP KSHUMI &amp; Sekjen LBH PELITA UMAT)
  #AllahBenciOrangDzolim 
. http://krm.li/kc-01017 . #2S3Bp https://tintasiyasi.com/2020/02/salah-ketik-frasa-pada-ruu-cipta.html…Kabar Malam & Kajian Online ""Celaan bagi Pembuat Hukum Selain Allah...
Jangan Lupa Share, like and Coment Video dan Subscribe Channel Dakwah ini gratis
youtube.com",0.0
1591,@YukToleran,"Karena ukuran kertas ganti dari A4 ke legal menjadi penyebab jumlah halaman draft RUU Cipta Kerja berubah - ubah. Jadi, substansi tidak berubah.
#agentoleransi
#salamtoleransi
#UUCiptaKerja
#jangantetprovokasi
#jangansebarhoaksJumlah Halaman Draf RUU Cipta Kerja Berubah-ubah, Azis: Ukuran Kertas Ganti dari A4 ke Legal
Namun, ia memastikan draf final yang saat ini siap dikirim ke presiden yaitu setebal 812 halaman.
nasional.kompas.com",1.0
1509,@mnursiddiq,"Dalam Proleg RUU Cipta Kerja, Pemerintah berperan dlm mengusulkan proleg serta menyusun NA & RUU, DPR berperan dalam DIM dan pembahasan RUU, keduanya baik sama sama mengesahkan RUU menjadi UU. Jadi kedua lembaga berperan dalam prolegnas ini.",1.0
564,@okto_djohan,"Membalas 
@Chaterinee_08Sedih melihat generasi muda khususnya calon pemimpin masa depan, calon2 intelektual mereka masih belum mampu memahami RUU Cipta Kerja, yg mereka tau hanya aksi dan aksi tanpa mau mendalami substansi dari RUU tersebut, salah siapa kalau sudah begini, & bagaimana solusinya...",1.0
98,@BEMUNS,"Kini Omnibus Law yang sudah disahkan harus segera dibatalkan. Judical Review bukanlah opsi yang bisa diandalkan. Rakyat harus mendesak Presiden untuk mengeluarkan Perppu batalkan Omnibus Law RUU Cipta Kerja.

#BatalkanOmnibusLaw 
#MosiTidakPercaya
#JegalSampaiGagal",0.0
1559,@djaritakirana,"Pelajar yg ikut menolak RUU ciptakerja untuk masa dpn pekerja buruh, tdk dpt SKCK.

Kelen jangan panik tdk ada SKCK, cukup belajar sma Ahok mantan napi bisa jadi komisaris pertamina
Polisi Tidak Akan Terbitkan SKCK bagi Pelajar Ikut Demo UU CiptakerPolisi Tidak Akan Terbitkan SKCK bagi Pelajar Ikut Demo UU Ciptaker
Baca Artikel Polisi Tidak Akan Terbitkan SKCK bagi Pelajar Ikut Demo UU Ciptaker Selengkapnya di Gelora News
gelora.co",0.0
1372,@Rereblu,RUU Cipta Kerja telah dapat diselesaikan oleh Pemerintah dan DPR melalui pembahasan yang intensif dan dilakukan secara terbuka. #OmnibusLawTransparan,1.0
954,@Jitelu03,"Tahapan Penyusunan Undang Undang Cipta Kerja

Presiden menyampaikan RUU Cipta Kerja kepada DPR RI

#OmnibusLawTaatProsedural

Yuk dibaca ",1.0
1421,@bangyupi_006,"Ruu sapuh jagad untuk menenggelamkan rakyat

RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan TradisionalRUU Cipta Kerja Tenggelamkan Nelayan Kecil dan Tradisional - Greenpeace Indonesia
Jakarta, 7 Oktober 2020 – Koalisi Masyarakat Sipil untuk Perikanan dan Kelautan Berkelanjutan (KORAL) secara tegas menolak RUU Cipta Kerja yang disahkan Dewan Perwakilan Rakyat (DPR) pada Senin...
greenpeace.org",0.0
1670,@harianbatampos,"Diam-Diam, Ada Beda Frasa dan Penambahan Ayat di Draf RUU Cipta Kerja, Baca Selengkapnya.. https://batampos.id/2020/10/13/diam-diam-ada-beda-frasa-dan-penambahan-ayat-di-draf-ruu-cipta-kerja/… via 
@Batam
 Pos 

#batampos #RUUCiptakerDiam-Diam, Ada Beda Frasa dan Penambahan Ayat di Draf RUU Cipta Kerja
batampos.id - Terdapat perbedaan frasa di draf Rancangan Undang-Undang (RUU) Omnibus Law Cipta Kerja yang versi 905 halaman dengan draf 812 halaman. Perbedaannya ada di pasal 22. Publik pun kembali...
batampos.id",1.0
282,@DakwahMujahidah,"UU Cipta Kerja yang baru disahkan oleh DPR, ternyata masih memasukan pasal pendidikan didalamnya. Padahal sebelumnya DPR dan pemerintah telah sepakat untuk mengeluarkan klaster pendidikan dari draft RUU Cipta KerjaNgomong Politik Season 3 Eps 18 - Tidak Ada Tempat bagi Kapitalisasi Pendidikan - Muslimah Media...
link.tospotify.com",0.0
1752,@mailbucin3,Manfaat RUU Cipta Kerja bagi Pekerja #rakyatbutuhkerja,1.0
889,@kemenkopmk,"3. RUU Cipta Kerja ditetapkan sebagai Prolegnas Prioritas Tahun 2020

#OmnibusLawTaatProsedur
#KemenkoPMKKemenko Perekonomian RI",1.0
312,@Little_Vuddy,"Right now, The Indonesian people are fighting for right, especially for worker because of drafting of the RUU Cipta kerja. In addition, Filipino are facing the injustice of government and Nasino 
is facing unfair treatment 
#WhatsHappeningInPhilippines
#WhatsHappeningInIndonesia",0.0
660,@Donidieh,Rancangan Undang-Undang (RUU) Cipta Kerja agar dapat disahkan. Undang-undang tersebut akan sangat dibutuhkan untuk pemulihan ekonomi pasca pandemi Covid-19. #RakyatButuhUUCiptaKerja,1.0
1457,@arummanisee,"Wakil Ketua DPR RI Azis Syamsuddin meminta masyarakat tidak terprovokasi kabar bohong atau hoaks di media sosial terkait poin-poin penting yang ada dalam RUU Cipta Kerja
https://cirebon.pikiran-rakyat.com/nasional/pr-04810386/banyak-provokasi-bohong-poin-penting-uu-omnibus-law-dpr-saring-informasi-jangan-terpengaruh-hoax…
#KAMITroubleMaker",1.0
62,@9596aafnd,"Membalas 
@calonalarmmuRapat gawe ruu cipta kerja tah?",1.0
540,@FadhillahMirda,Tolak ruu cipta kerja #RakyatBukanMusuhNegara,0.0
198,@Kareki77699325,"RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan...
#IslamRahmatanLilAlamin 
#DakwahKhilafahDakwahIslam 
#MuslimahWajibDakwahKhilafah",0.0
530,@Fajaradi_N,"Penggunaan kata ""cacat"" dalam RUU Cipta Kerja menunjukan ketidakpekaan perumus kebijakan terhadap perjuangan hak difabel selama ini dan bertentangan pula dengan UU No. 19 Tahun 2011 sebagai Pengesahan Konvensi Hak Penyandang Disabilitas.",0.0
1650,@indozonemedia,"Tak hanya polisi anti huru-hara, seekor kucing menggemaskan juga diterjunkan mengamankan demo penolakan RUU Cipta Kerja. #KAMUHARUSTAU #kucing #demo #RUUCiptaKerjaGemas! Kucing Ini Ikut Amankan Demo RUU Cipta Kerja, Netizen Gak Tahan Pengen Elus | Indozone.id
Seekor kucing di Magelang ikut mengamankan demo Omnibus Law RUU Cipta Kerja
indozone.id",1.0
705,@sukmariyati,"rangorang di lab pada rame bahas RUU cipta kerja dan AKU CUMA BENGONG, gatau apa2",1.0
52,@ComelKatamu,"Lahirnya RUU Cipta Kerja, menurut Sri Mulyani, dilihat oleh lembaga-lembaga tersebut merupakan sebuah inovasi dari pemerintah untuk menarik investasi demi pembangunan ekonomi jangka panjang.
https://m.bisnis.com/amp/read/20201019/9/1306762/uu-cipta-kerja-dipuji-oleh-lembaga-asing-ini-respons-sri-mulyani…
OmnibusLaw Mantul Beut
#CiptaKerjaDemiRakyat",1.0
684,@akbar_iqqbal,"Ayo coba menerka nerka,
RUU KPK di sahkan itu apakah ada hubungannya dengan RUU cipta kerja?

Buruh di untungkan ini fakta bukan isu, di balik itu semua katanya intinya untuk memangkas birokrat agar memper “MUDAH” pelaku usaha

#GagalTotalTunggangiHoaxOBL",0.0
346,@_rani1603,"Disimak nih apa kata mbah kyai Maruf manfaat OmnibusLaw RUU Cipta Kerja
#CiptaKerjaBermanfaat",1.0
76,@begudgerl,"Membalas 
@jeonginluvyuTuhhh kan gua dulu pas SMP anu in adkel juga cpt ini pas SMA lama bat sama RUU cipta kerja aj cpt an ruu",0.0
323,@SinkBadher,"Catat yg demo kemarin nolak RUU Cipta kerja 
jngan kasih kerjaan tuh pendemo anarkis kemarin",0.0
1483,@officialliputan,"Hari Ini DPR Serahkan RUU Cipta Kerja Ke PresidenHari Ini DPR Serahkan RUU Cipta Kerja Ke Presiden - LIPUTAN.CO.ID
Jakarta - Wakil Ketua DPR Azis Syamsuddin memastikan, Rabu 14 Oktober sebelum pukul 24.00 pihaknya sudah menyerahkan RUU Cipta Kerja Omnibus Law kepada
liputan.co.id",1.0
302,@sarwendut,"Pemerintah telah menyerahkan draf RUU Omnibus Law Cipta Kerja kepada DPR. Rancangan peraturan diyakini menawarkan banyak manfaat, mulai dari membuka kran investasi hingga  menyerap tenaga kerja.
https://suarayogyakarta.com/omnibus-law-cipta-kerja-tawarkan-banyak-manfaat/…
Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
1590,@kompascom,"Ketua Baleg DPR Supratman Andi Agtas mengatakan, tidak ada perubahan substansi klaster ketenagakerjaan saat perbaikan draf RUU Cipta Kerja.Baleg Sebut Tak Ada Perubahan Substansi Klaster Ketenagakerjaan dalam RUU Cipta Kerja
Ketua Baleg DPR Supratman Andi Agtas mengatakan, tidak ada perubahan substansi klaster ketenagakerjaan saat perbaikan draf RUU Cipta Kerja.
nasional.kompas.com",1.0
1256,@FPKSDPRRI,"QnA RUU Cipta Kerja

Kalau pemerintah masih kekeuh dengan UU ini dan tidak mau diubah atau mengeluarkan Perppu, apa sikap Fraksi PKS selanjutnya ? 

#fraksipksdprri 
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",0.0
54,@Aisyahtalitha1,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini..Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0.0
1315,@wartapenanews32,"Hari Ini DPR Serahkan Draf Final RUU Cipta Kerja ke JokowiHari Ini DPR Serahkan Draf Final RUU Cipta Kerja ke Jokowi - wartapenanews.com
DPR RI akan mengirimkan draf final Rancangan Undang-Undang Cipta Kerja kepada Presiden Joko Widodo pada Rabu (14/10) hari ini.
wartapenanews.com",1.0
25,@jelita4you,"Ketua DPR : Draft RUU Cipta kerja hanya di Cek Acak , Bank Dunia memujinya..?Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0.0
1166,@indozonemedia,"Unjuk rasa tolak RUU Cipta Kerja di Lampung berlangsung santuy, bahkan terlihat para pendemo yang ajak duel main catur dengan polisi. #KAMUHARUSTAUUnjuk Rasa Santuy di Lampung, Pendemo Ajak Duel Main Catur dengan Polisi | Indozone.id
Nah baru baru ini, terlihat demonstrasi mahasiswa menolak omnibus law di Lampung terselip aksi santuy dari aparat kepolisian dan demonstran
indozone.id",0.0
1314,@adrianusivann,"Tidak ada kaitannya dengan asing pak menhan, ini ulah dr salah satu partai mnrt asumsi saya, yang sangat berambisi untuk mensahkan RUU Cipta kerja iniTweet Kutipan
Pinterpolitik.com
@pinterpolitik
 · 14 Okt
Hmm, asing yang mana nih ya? Setuju nggak sama pendapatnya Pak @prabowo ? 
 #pinterpolitik #infografis #politik 
https://pinterpolitik.com/politik-catur-di-balik-ruu-ciptaker…",1.0
