,user_account,tweet,label,tweet_clean,tweet_token,tf_dict
170,B@gus,"Membalas 
@henrysubiakto“Hanya 30-an persen publik yang mengetahui tentang RUU Omnibus Law Cipta Kerja, di antara yang mengetahui lebih dari 90 persen setuju dengan RUU tersebut,” ungkap Direktur Eksekutif lembaga survei Indometer Leonard SB dalam press release di Jakarta, Jumat (16/10/2020).",1,balas an persen publik rancang undang undang omnibus law cipta kerja persen tuju rancang undang undang direktur eksekutif lembaga survei indometer leonard serikat buruh press rilis jakarta jumat,"['balas', 'an', 'persen', 'publik', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja', 'persen', 'tuju', 'rancang', 'undang', 'undang', 'direktur', 'eksekutif', 'lembaga', 'survei', 'indometer', 'leonard', 'serikat', 'buruh', 'press', 'rilis', 'jakarta', 'jumat']","{'balas': 1, 'an': 1, 'persen': 2, 'publik': 1, 'rancang': 2, 'undang': 4, 'omnibus': 1, 'law': 1, 'cipta': 1, 'kerja': 1, 'tuju': 1, 'direktur': 1, 'eksekutif': 1, 'lembaga': 1, 'survei': 1, 'indometer': 1, 'leonard': 1, 'serikat': 1, 'buruh': 1, 'press': 1, 'rilis': 1, 'jakarta': 1, 'jumat': 1}"
1397,@FSPMI_KSPI,"Do'a adalah senjata orang-orang yang beragama. Karenanya, mari kita bermunajat kepada-Nya.

Memohon agar para pemimpin negeri ini dibukakan pintu hatinya, sehingga bersedia mendengar aspirasi rakyatnya sendiri untuk membatalkan omnibus law RUU Cipta Kerja.
#BatalkanOmnibusLaw",0,a senjata orang orang agama mari munajat mohon pimpin negeri buka pintu hati sedia dengar aspirasi rakyat batal omnibus law rancang undang undang cipta kerja,"['a', 'senjata', 'orang', 'orang', 'agama', 'mari', 'munajat', 'mohon', 'pimpin', 'negeri', 'buka', 'pintu', 'hati', 'sedia', 'dengar', 'aspirasi', 'rakyat', 'batal', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'a': 1, 'senjata': 1, 'orang': 2, 'agama': 1, 'mari': 1, 'munajat': 1, 'mohon': 1, 'pimpin': 1, 'negeri': 1, 'buka': 1, 'pintu': 1, 'hati': 1, 'sedia': 1, 'dengar': 1, 'aspirasi': 1, 'rakyat': 1, 'batal': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1228,@M_Katjasungkana,"Membalas 
@kantayuSerikat rakyat miskin ? Demo seperti itu duitnya dari mana ? Demo itu biayanya besar. Tuntutannya sudah dibuat ? Kalau menuntut secara keseluruhan RUU Cipta Kerja alasan""nya apa. Norma hukum itu logis,dan memiliki alasan""yg logis, jika tidak logis dan tdk sesuai jaman bs diganti",0,balas rakyat miskin demo duit demo biaya tuntut tuntut rancang undang undang cipta kerja alas norma hukum logis milik alas logis logis sesuai zaman ganti,"['balas', 'rakyat', 'miskin', 'demo', 'duit', 'demo', 'biaya', 'tuntut', 'tuntut', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'alas', 'norma', 'hukum', 'logis', 'milik', 'alas', 'logis', 'logis', 'sesuai', 'zaman', 'ganti']","{'balas': 1, 'rakyat': 1, 'miskin': 1, 'demo': 2, 'duit': 1, 'biaya': 1, 'tuntut': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'alas': 2, 'norma': 1, 'hukum': 1, 'logis': 3, 'milik': 1, 'sesuai': 1, 'zaman': 1, 'ganti': 1}"
1267,@demokratkebumen,"Sahabat Demokrat, sejak 9 Oktober 2020, Fraksi Partai Demokrat surati Ketua DPR RI meminta dokumen final RUU Cipta Kerja. Namun, belum di berikan hingga saat ini (13/10).",0,sahabat demokrat oktober fraksi partai demokrat surat ketua dewan wakil rakyat rakyat indonesia dokumen final rancang undang undang cipta kerja,"['sahabat', 'demokrat', 'oktober', 'fraksi', 'partai', 'demokrat', 'surat', 'ketua', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'dokumen', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'sahabat': 1, 'demokrat': 2, 'oktober': 1, 'fraksi': 1, 'partai': 1, 'surat': 1, 'ketua': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 2, 'indonesia': 1, 'dokumen': 1, 'final': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
940,@jurnascom,Sambil Lesehan Menaker Ida Berdialog dengan Para Buruh Perempuan Soal RUU Cipta Kerja http://dlvr.it/RjfpRz,1,leseh menteri ketenagakerjaan ida dialog buruh perempuan rancang undang undang cipta kerja,"['leseh', 'menteri', 'ketenagakerjaan', 'ida', 'dialog', 'buruh', 'perempuan', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'leseh': 1, 'menteri': 1, 'ketenagakerjaan': 1, 'ida': 1, 'dialog': 1, 'buruh': 1, 'perempuan': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1547,@honeypeacha,"solusi RUU cipta kerja apa ya, yaallah gini amt tugasnya",0,solusi rancang undang undang cipta kerja ya ya allah gin tugas,"['solusi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ya', 'ya', 'allah', 'gin', 'tugas']","{'solusi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'ya': 2, 'allah': 1, 'gin': 1, 'tugas': 1}"
1081,@_Tita13_,"Dirinya mengaku sudah mengajak bicara perwakilan buruh selama pengerjaan RUU Cipta Kerja yang kini telah disahkan oleh DPR RI. Waspada Korona
#CiptaKerjaBangunBangsa",1,aku ajak bicara wakil buruh kerja rancang undang undang cipta kerja sah dewan wakil rakyat rakyat indonesia waspada corona,"['aku', 'ajak', 'bicara', 'wakil', 'buruh', 'kerja', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'waspada', 'corona']","{'aku': 1, 'ajak': 1, 'bicara': 1, 'wakil': 2, 'buruh': 1, 'kerja': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'sah': 1, 'dewan': 1, 'rakyat': 2, 'indonesia': 1, 'waspada': 1, 'corona': 1}"
1045,@kacenery,di dalam RUU Cipta Kerja ini disebutkan akan ada jaminan kehilangan pekerjaan. Sementara di dalam Undang-Undang Ketenagakerjaan sekaramg belum diatur mengenai jaminan kehilangan pekerjaan. #OmnibusLawBuruhSejahtera,1,rancang undang undang cipta kerja jamin hilang kerja undang undang ketenagakerjaan atur jamin hilang kerja,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'jamin', 'hilang', 'kerja', 'undang', 'undang', 'ketenagakerjaan', 'atur', 'jamin', 'hilang', 'kerja']","{'rancang': 1, 'undang': 4, 'cipta': 1, 'kerja': 3, 'jamin': 2, 'hilang': 2, 'ketenagakerjaan': 1, 'atur': 1}"
565,@PEDOMAN_id,"Naskah RUU Cipta Kerja Disampaikan ke Presiden https://pedoman.co/news/naskah-ruu-cipta-kerja-disampaikan-ke-presiden/… lewat 
@pedoman_id
#RakyatButuhUUCiptaKerja√ Naskah RUU Cipta Kerja Disampaikan ke Presiden
PEDOMAN.co - Naskah Rancangan Undang-undang tentang Cipta Kerja (RUU Cipta Kerja) yang telah disetujui oleh Dewan Perwakilan Rakyat Republik Indonesia (DPR RI)
pedoman.co",1,naskah rancang undang undang cipta kerja presiden,"['naskah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'presiden']","{'naskah': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'presiden': 1}"
1303,@tqcenery,Pokoknya dengan RUU Cipta Kerja kita harapkan adanya perubahan struktur ekonomi untuk mendorong pertumbuhan ekonomi dan perluasan kesempatan kerja #OmnibusLawBuruhSejahtera,1,pokok rancang undang undang cipta kerja harap ubah struktur ekonomi dorong tumbuh ekonomi luas sempat kerja,"['pokok', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'harap', 'ubah', 'struktur', 'ekonomi', 'dorong', 'tumbuh', 'ekonomi', 'luas', 'sempat', 'kerja']","{'pokok': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'harap': 1, 'ubah': 1, 'struktur': 1, 'ekonomi': 2, 'dorong': 1, 'tumbuh': 1, 'luas': 1, 'sempat': 1}"
1136,@BLKSamarinda,MENAKER Ida - Deddy Corbuzier debat RUU Cipta Kerja #stophoax #RUUCiptaKerja https://instagram.com/p/CGWqMlGJCUd/?igshid=567zdac11tij…,1,menteri ketenagakerjaan ida deddy corbuzier debat rancang undang undang cipta kerja,"['menteri', 'ketenagakerjaan', 'ida', 'deddy', 'corbuzier', 'debat', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'menteri': 1, 'ketenagakerjaan': 1, 'ida': 1, 'deddy': 1, 'corbuzier': 1, 'debat': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1773,@djaritakirana,"Seharus RUU Ciptakerja yg dihentikan agar rakyat ngak turun demo.

Demi Kemanusiaan, Kirana Minta Pilkada Serentak Berhenti Sampai Kondisi Aman dari Corona .

Demi Kemanusiaan, Luhut Minta Demo Berhenti Sampai Kondisi Aman dari CoronaDemi Kemanusiaan, Luhut Minta Demo Berhenti Sampai Kondisi Aman dari Corona
Baca Artikel Demi Kemanusiaan, Luhut Minta Demo Berhenti Sampai Kondisi Aman dari Corona Selengkapnya di Gelora News
gelora.co",0,harus rancang undang undang cipta kerja henti rakyat turun demo manusia kirana pilkada serentak henti kondisi aman corona manusia luhut demo henti kondisi aman corona pandemi manusia luhut demo henti kondisi aman corona baca artikel manusia luhut demo henti kondisi aman corona lengkap gelora news gelora,"['harus', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'henti', 'rakyat', 'turun', 'demo', 'manusia', 'kirana', 'pilkada', 'serentak', 'henti', 'kondisi', 'aman', 'corona', 'manusia', 'luhut', 'demo', 'henti', 'kondisi', 'aman', 'corona', 'pandemi', 'manusia', 'luhut', 'demo', 'henti', 'kondisi', 'aman', 'corona', 'baca', 'artikel', 'manusia', 'luhut', 'demo', 'henti', 'kondisi', 'aman', 'corona', 'lengkap', 'gelora', 'news', 'gelora']","{'harus': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'henti': 5, 'rakyat': 1, 'turun': 1, 'demo': 4, 'manusia': 4, 'kirana': 1, 'pilkada': 1, 'serentak': 1, 'kondisi': 4, 'aman': 4, 'corona': 4, 'luhut': 3, 'pandemi': 1, 'baca': 1, 'artikel': 1, 'lengkap': 1, 'gelora': 2, 'news': 1}"
1663,@DiniHrdianti,"Kemudian RUU CIPTA KERJA ditetapkan sbg Prolegnas Prioritas tahun 2020.

Dan 
@DPR_RI
 menetapkan RUU CIPTAKER sbg Program Legislasi Nasional (Prolegnas) Prioritas tahun 2020 di Rapat Paripurna pada 22 Januari 2020.

#OmnibusLawTaatProsedural",1,rancang undang undang cipta kerja tetap program legislatif nasional prioritas tahi tetap rancang undang undang cipta kerja program legislasi nasional program legislatif nasional prioritas tahi rapat paripurna januari,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'tetap', 'program', 'legislatif', 'nasional', 'prioritas', 'tahi', 'tetap', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'program', 'legislasi', 'nasional', 'program', 'legislatif', 'nasional', 'prioritas', 'tahi', 'rapat', 'paripurna', 'januari']","{'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'tetap': 2, 'program': 3, 'legislatif': 2, 'nasional': 3, 'prioritas': 2, 'tahi': 2, 'legislasi': 1, 'rapat': 1, 'paripurna': 1, 'januari': 1}"
1686,@irrawardy,"Melalui keterangan resminya, Bank Dunia menyatakan mendukung langkah pemerintah dlm mempercepat pemulihan ekonomi melalui RUU Cipta Kerja. Bank Dunia menilai omnibus law merupakan langkah reformasi besar utk menjadikan Indonesia lebih kompetitif dan menuju masyarakat yg sejahtera",1,terang resmi bank dunia dukung langkah perintah cepat pulih ekonomi rancang undang undang cipta kerja bank dunia nilai omnibus law langkah reformasi jadi indonesia kompetitif masyarakat sejahtera,"['terang', 'resmi', 'bank', 'dunia', 'dukung', 'langkah', 'perintah', 'cepat', 'pulih', 'ekonomi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bank', 'dunia', 'nilai', 'omnibus', 'law', 'langkah', 'reformasi', 'jadi', 'indonesia', 'kompetitif', 'masyarakat', 'sejahtera']","{'terang': 1, 'resmi': 1, 'bank': 2, 'dunia': 2, 'dukung': 1, 'langkah': 2, 'perintah': 1, 'cepat': 1, 'pulih': 1, 'ekonomi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'nilai': 1, 'omnibus': 1, 'law': 1, 'reformasi': 1, 'jadi': 1, 'indonesia': 1, 'kompetitif': 1, 'masyarakat': 1, 'sejahtera': 1}"
210,@yusuf_dumdum,"Sejak awal kalau begini kan enak. Semua itu berawal dari komunikasi. Pemerintah dalam hal ini kementrian terkait ayo perbaiki komunikasinya.

Bukankah banyak jubir? Ruu Cipta kerja kan tujuannya mulia, tapi gegara ada banyak hoax jd banyak yg tersesat!Susun PP UU Cipta Kerja, Istana Akan Tampung Masukan NU dan Muhammadiyah Halaman all - Kompas.com
Pemerintah menjaring masukan dari seluruh pemangku kepentingan terhadap UU Cipta Kerja dalam menyusun peraturan turunan UU Cipta Kerja. Halaman all
nasional.kompas.com",1,enak komunikasi perintah tri kait ayo baik komunikasi juru bicara rancang undang undang cipta kerja tuju mulia gegara hoax sesat susun pp undang undang cipta kerja istana tampung masuk nu muhammadiyah halaman all perintah jaring masuk mang penting undang undang cipta kerja susun atur turun undang undang cipta kerja halaman all nasional,"['enak', 'komunikasi', 'perintah', 'tri', 'kait', 'ayo', 'baik', 'komunikasi', 'juru', 'bicara', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tuju', 'mulia', 'gegara', 'hoax', 'sesat', 'susun', 'pp', 'undang', 'undang', 'cipta', 'kerja', 'istana', 'tampung', 'masuk', 'nu', 'muhammadiyah', 'halaman', 'all', 'perintah', 'jaring', 'masuk', 'mang', 'penting', 'undang', 'undang', 'cipta', 'kerja', 'susun', 'atur', 'turun', 'undang', 'undang', 'cipta', 'kerja', 'halaman', 'all', 'nasional']","{'enak': 1, 'komunikasi': 2, 'perintah': 2, 'tri': 1, 'kait': 1, 'ayo': 1, 'baik': 1, 'juru': 1, 'bicara': 1, 'rancang': 1, 'undang': 8, 'cipta': 4, 'kerja': 4, 'tuju': 1, 'mulia': 1, 'gegara': 1, 'hoax': 1, 'sesat': 1, 'susun': 2, 'pp': 1, 'istana': 1, 'tampung': 1, 'masuk': 2, 'nu': 1, 'muhammadiyah': 1, 'halaman': 2, 'all': 2, 'jaring': 1, 'mang': 1, 'penting': 1, 'atur': 1, 'turun': 1, 'nasional': 1}"
378,@SorbanPaliid,"""RUU Cipta Kerja yang terdiri dari 11 klaster, 15 bab, 174 pasal, itu semua berorientasi pada izin usaha dan investasi. Maka ini adalah pintu masuk untuk kita menciptakan lapangan pekerjaan"" kata Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia

#ManfaatUUCiptaker",1,rancang undang undang cipta kerja kluster bab pasal orientasi izin usaha investasi pintu masuk cipta lapang kerja kepala badan koordinasi tanam modal bahlil lahadalia,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'kluster', 'bab', 'pasal', 'orientasi', 'izin', 'usaha', 'investasi', 'pintu', 'masuk', 'cipta', 'lapang', 'kerja', 'kepala', 'badan', 'koordinasi', 'tanam', 'modal', 'bahlil', 'lahadalia']","{'rancang': 1, 'undang': 2, 'cipta': 2, 'kerja': 2, 'kluster': 1, 'bab': 1, 'pasal': 1, 'orientasi': 1, 'izin': 1, 'usaha': 1, 'investasi': 1, 'pintu': 1, 'masuk': 1, 'lapang': 1, 'kepala': 1, 'badan': 1, 'koordinasi': 1, 'tanam': 1, 'modal': 1, 'bahlil': 1, 'lahadalia': 1}"
1660,@MahendraSuraja,RUU Cipta Kerja menjadi RUU pertama yang dimasukkan kedalam bagian dari perampingan hukum dan peraturan atau biasa disebut dengan Omnibus Law #OmnibusLawBangunBangsa,1,rancang undang undang cipta kerja rancang undang undang masuk dalam ramping hukum atur omnibus law,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'rancang', 'undang', 'undang', 'masuk', 'dalam', 'ramping', 'hukum', 'atur', 'omnibus', 'law']","{'rancang': 2, 'undang': 4, 'cipta': 1, 'kerja': 1, 'masuk': 1, 'dalam': 1, 'ramping': 1, 'hukum': 1, 'atur': 1, 'omnibus': 1, 'law': 1}"
847,@willona_007,"-
4. DIAJUKAN ke DPR RI

Tanggal 12 Pebruari  2020
Naskah RUU Cipta Kerja dan Surat Presiden kepada ketua 
@DPR_RI
 dan wakil ketua, melalui Menko Perekonomian bersama Menteri terkait

#OmnibusLawTaatProsedural",1,aju dewan wakil rakyat rakyat indonesia tanggal februari naskah rancang undang undang cipta kerja surat presiden ketua wakil ketua menteri koordinator ekonomi menteri kait,"['aju', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'tanggal', 'februari', 'naskah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'surat', 'presiden', 'ketua', 'wakil', 'ketua', 'menteri', 'koordinator', 'ekonomi', 'menteri', 'kait']","{'aju': 1, 'dewan': 1, 'wakil': 2, 'rakyat': 2, 'indonesia': 1, 'tanggal': 1, 'februari': 1, 'naskah': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'surat': 1, 'presiden': 1, 'ketua': 2, 'menteri': 2, 'koordinator': 1, 'ekonomi': 1, 'kait': 1}"
220,@pembacaumum,"Implementasi RUU cipta kerja dalam studi kasus,
⠀⠀
Bidan: ""Saya bantu proses kelahirannya ya bu""
Dukun: ""oke, biar saya yang nahan kyubinya""",0,implementasi rancang undang undang cipta kerja studi bidan bantu proses lahir ya dukun oke biar nahan kyubi,"['implementasi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'studi', 'bidan', 'bantu', 'proses', 'lahir', 'ya', 'dukun', 'oke', 'biar', 'nahan', 'kyubi']","{'implementasi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'studi': 1, 'bidan': 1, 'bantu': 1, 'proses': 1, 'lahir': 1, 'ya': 1, 'dukun': 1, 'oke': 1, 'biar': 1, 'nahan': 1, 'kyubi': 1}"
386,@aguos_kothak,"Azis menjelaskan bahwa pada saat pembahasan di Panitia Kerja RUU Cipta Kerja, margin kertas masih ukuran biasa (A4).",1,azis bahas panitia kerja rancang undang undang cipta kerja margin kertas ukur,"['azis', 'bahas', 'panitia', 'kerja', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'margin', 'kertas', 'ukur']","{'azis': 1, 'bahas': 1, 'panitia': 1, 'kerja': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'margin': 1, 'kertas': 1, 'ukur': 1}"
1293,@SugihPolsek,Rabu (14/10) Giat Pam Pers Polsek Gunung Sugih Titik Kumpul Wates-Bumi ratu Nuban peserta aksi serikat buruh Kab. Lampung Tengah dalam rangka aksi Unras Damai terkait penolakan pengesahan RUU Cipta Kerja (OMNIBUSLAW) di Kantor Gubernur Provinsi Lampung,1,rabu giat pam pers polsek gunung sugih titik kumpul wates bumi ratu nuban serta aksi serikat buruh kabupaten lampung rangka aksi unras damai kait tolak kesah rancang undang undang cipta kerja omnibus law kantor gubernur provinsi lampung,"['rabu', 'giat', 'pam', 'pers', 'polsek', 'gunung', 'sugih', 'titik', 'kumpul', 'wates', 'bumi', 'ratu', 'nuban', 'serta', 'aksi', 'serikat', 'buruh', 'kabupaten', 'lampung', 'rangka', 'aksi', 'unras', 'damai', 'kait', 'tolak', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law', 'kantor', 'gubernur', 'provinsi', 'lampung']","{'rabu': 1, 'giat': 1, 'pam': 1, 'pers': 1, 'polsek': 1, 'gunung': 1, 'sugih': 1, 'titik': 1, 'kumpul': 1, 'wates': 1, 'bumi': 1, 'ratu': 1, 'nuban': 1, 'serta': 1, 'aksi': 2, 'serikat': 1, 'buruh': 1, 'kabupaten': 1, 'lampung': 2, 'rangka': 1, 'unras': 1, 'damai': 1, 'kait': 1, 'tolak': 1, 'kesah': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'omnibus': 1, 'law': 1, 'kantor': 1, 'gubernur': 1, 'provinsi': 1}"
929,@Fentika_95,Tak henti henti pemerintah memberikan informasi terkait RUU cipta kerja. Demi meluruskan berita hoax yg meresahkan masyarakat .,1,henti henti perintah informasi kait rancang undang undang cipta kerja lurus berita hoax resah masyarakat,"['henti', 'henti', 'perintah', 'informasi', 'kait', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'lurus', 'berita', 'hoax', 'resah', 'masyarakat']","{'henti': 2, 'perintah': 1, 'informasi': 1, 'kait': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'lurus': 1, 'berita': 1, 'hoax': 1, 'resah': 1, 'masyarakat': 1}"
579,@fatmathera,"[PERNYATAAN SIKAP PPI MALAYSIA]
Salam sejahtera! Salam Perhimpunan!
 
Berikut adalah isi dari Pernyataan Sikap PPI Malaysia terhadap Omnibus Law RUU Cipta Kerja. 

#OmnibusLaw #RUUCiptaker #RUUOmnibusLaw #PPIMalaysia 
⁣⁣",1,nyata sikap ppi malaysia salam sejahtera salam himpun isi nyata sikap ppi malaysia omnibus law rancang undang undang cipta kerja,"['nyata', 'sikap', 'ppi', 'malaysia', 'salam', 'sejahtera', 'salam', 'himpun', 'isi', 'nyata', 'sikap', 'ppi', 'malaysia', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'nyata': 2, 'sikap': 2, 'ppi': 2, 'malaysia': 2, 'salam': 2, 'sejahtera': 1, 'himpun': 1, 'isi': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
28,@Kareki77699325,"RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan...
#IslamRahmatanLilAlamin 
#DakwahKhilafahDakwahIslam 
#MuslimahWajibDakwahKhilafah",0,rancang undang undang cipta kerja kebut nilai rugi kalang buruh perempuan,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'kebut', 'nilai', 'rugi', 'kalang', 'buruh', 'perempuan']","{'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'kebut': 1, 'nilai': 1, 'rugi': 1, 'kalang': 1, 'buruh': 1, 'perempuan': 1}"
866,@SinkBadher,"Catat yg demo kemarin nolak RUU Cipta kerja 
jngan kasih kerjaan tuh pendemo anarkis kemarin",0,catat demo kemarin tolak rancang undang undang cipta kerja kasih kerja demo anarkis kemarin,"['catat', 'demo', 'kemarin', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kasih', 'kerja', 'demo', 'anarkis', 'kemarin']","{'catat': 1, 'demo': 2, 'kemarin': 2, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'kasih': 1, 'anarkis': 1}"
1720,@djaritakirana,"Kalau aksi demo tolak RUU ciptakerja ditunggangi asing kenapa yg ditangkap rakyat pribumi pak menhan???

""MAU PUTAR BALIKKAN FAKTA""

Lebih masuk akal pemerintah & DPR lah yg ditunggangi cukong asing untuk mengsahkan RUU ciptakerja itu, (SANGAT LOGIS)..Menhan Prabowo Sebut Ada Kekuatan Asing di Balik Demo Omnibus Law
Menurut Prabowo, banyak peserta aksi unjuk rasa belum membaca naskah omnibus law itu dan termakan hoaks.
nasional.tempo.co",0,aksi demo tolak rancang undang undang cipta kerja tunggang asing tangkap rakyat pribumi menteri tahan putar balik fakta masuk akal perintah dewan wakil rakyat tunggang cukong asing kesah rancang undang undang cipta kerja logis menteri tahan prabowo kuat asing demo omnibus law prabowo serta aksi unjuk baca naskah omnibus law makan hoax nasional tempo,"['aksi', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tunggang', 'asing', 'tangkap', 'rakyat', 'pribumi', 'menteri', 'tahan', 'putar', 'balik', 'fakta', 'masuk', 'akal', 'perintah', 'dewan', 'wakil', 'rakyat', 'tunggang', 'cukong', 'asing', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'logis', 'menteri', 'tahan', 'prabowo', 'kuat', 'asing', 'demo', 'omnibus', 'law', 'prabowo', 'serta', 'aksi', 'unjuk', 'baca', 'naskah', 'omnibus', 'law', 'makan', 'hoax', 'nasional', 'tempo']","{'aksi': 2, 'demo': 2, 'tolak': 1, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'tunggang': 2, 'asing': 3, 'tangkap': 1, 'rakyat': 2, 'pribumi': 1, 'menteri': 2, 'tahan': 2, 'putar': 1, 'balik': 1, 'fakta': 1, 'masuk': 1, 'akal': 1, 'perintah': 1, 'dewan': 1, 'wakil': 1, 'cukong': 1, 'kesah': 1, 'logis': 1, 'prabowo': 2, 'kuat': 1, 'omnibus': 2, 'law': 2, 'serta': 1, 'unjuk': 1, 'baca': 1, 'naskah': 1, 'makan': 1, 'hoax': 1, 'nasional': 1, 'tempo': 1}"
