,user_account,label,tweet,tweet_clean,tweet_token,tf_dict
1456,@jpnncom,1,"Jumlah yang positif covid-19 meningkat setelah adanya aksi demo menolak RUU Cipta Kerja pada Kamis lalu. #satgascovid19Jumlah Orang yang Positif Covid-19 Meningkat Usai Demo Tolak RUU Cipta Kerja
Jumlah yang positif covid-19 meningkat setelah adanya aksi demo menolak RUU Cipta Kerja pada Kamis lalu.
m.jpnn.com",positif covid tingkat aksi demo tolak rancang undang undang cipta kerja kamis orang positif covid tingkat demo tolak rancang undang undang cipta kerja positif covid tingkat aksi demo tolak rancang undang undang cipta kerja kamis m,"['positif', 'covid', 'tingkat', 'aksi', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kamis', 'orang', 'positif', 'covid', 'tingkat', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'positif', 'covid', 'tingkat', 'aksi', 'demo', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kamis', 'm']","{'positif': 3, 'covid': 3, 'tingkat': 3, 'aksi': 2, 'demo': 3, 'tolak': 3, 'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'kamis': 2, 'orang': 1, 'm': 1}"
859,@tempodotco,1,"Konfederasi Serikat Pekerja Indonesia atau KSPI menolak rencana pengesahan RUU Cipta Kerja. Presiden KSPI, Said Iqbal, mengatakan ada 7 hal dalam RUU tersebut yang pihaknya tolak keras. #TempoGrafis https://bit.ly/3llOJbm",konfederasi serikat kerja indonesia kspi tolak rencana kesah rancang undang undang cipta kerja presiden kspi said iqbal rancang undang undang tolak keras,"['konfederasi', 'serikat', 'kerja', 'indonesia', 'kspi', 'tolak', 'rencana', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'presiden', 'kspi', 'said', 'iqbal', 'rancang', 'undang', 'undang', 'tolak', 'keras']","{'konfederasi': 1, 'serikat': 1, 'kerja': 2, 'indonesia': 1, 'kspi': 2, 'tolak': 2, 'rencana': 1, 'kesah': 1, 'rancang': 2, 'undang': 4, 'cipta': 1, 'presiden': 1, 'said': 1, 'iqbal': 1, 'keras': 1}"
1116,@Robert__Moses,1,"#OmnibusLawTaatProsedural 

Ketika ratas Presiden :
RUU Omnibus Law Cipta Kerja ini memasuki tahap finalisasi pada tanggal 15 Januari 2020 
Di serahkan lah draft RUU Cipta Kerja kepada Presiden Joko Widodo",rapat batas presiden rancang undang undang omnibus law cipta kerja pasuk tahap final tanggal januari serah draf rancang undang undang cipta kerja presiden joko widodo,"['rapat', 'batas', 'presiden', 'rancang', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja', 'pasuk', 'tahap', 'final', 'tanggal', 'januari', 'serah', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'presiden', 'joko', 'widodo']","{'rapat': 1, 'batas': 1, 'presiden': 2, 'rancang': 2, 'undang': 4, 'omnibus': 1, 'law': 1, 'cipta': 2, 'kerja': 2, 'pasuk': 1, 'tahap': 1, 'final': 1, 'tanggal': 1, 'januari': 1, 'serah': 1, 'draf': 1, 'joko': 1, 'widodo': 1}"
822,@CNNIDdaily,0,"Maraknya aksi unjuk rasa menolak RUU Cipta Kerja di sejumlah daerah ternyata membawa keuntungan bagi sejumlah pihak. Seperti yang dialami para penjual es kelapa muda.

http://cnnindonesia.com/tv",marak aksi unjuk tolak rancang undang undang cipta kerja daerah bawa untung alami jual es kelapa muda,"['marak', 'aksi', 'unjuk', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'daerah', 'bawa', 'untung', 'alami', 'jual', 'es', 'kelapa', 'muda']","{'marak': 1, 'aksi': 1, 'unjuk': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'daerah': 1, 'bawa': 1, 'untung': 1, 'alami': 1, 'jual': 1, 'es': 1, 'kelapa': 1, 'muda': 1}"
1556,@MalvaSelena,1,"Dalam pembahasan RUU Cipta Kerja juga melibatkan buruh dan serikat pekerja.
#OmnibusLawTaatProsedural",bahas rancang undang undang cipta kerja libat buruh serikat kerja,"['bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'libat', 'buruh', 'serikat', 'kerja']","{'bahas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'libat': 1, 'buruh': 1, 'serikat': 1}"
1201,@tomby_La,0,"Semakin membingungkan 
Yang sudah ketok palu yang mana ??

#RezimPenjahatKonstitusi
---

Via 
@kompascom
 
Beredar lagi versi terbaru draf RUU Cipta Kerja dengan 1035 halaman. Sejauh ini belum ada draf final RUU Cipta Kerja yang bisa diakses publik.Beredar Lagi Versi Baru RUU Cipta Kerja, yang Mana Draf Finalnya?
Beredar lagi versi terbaru draf RUU Cipta Kerja dengan 1.035 halaman. Sejauh ini belum ada draf final RUU Cipta Kerja yang bisa diakses publik.
nasional.kompas.com",bingung ketok palu edar versi baru draf rancang undang undang cipta kerja halaman draf final rancang undang undang cipta kerja akses publik edar versi rancang undang undang cipta kerja draf final edar versi baru draf rancang undang undang cipta kerja halaman draf final rancang undang undang cipta kerja akses publik nasional,"['bingung', 'ketok', 'palu', 'edar', 'versi', 'baru', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'halaman', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'akses', 'publik', 'edar', 'versi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'draf', 'final', 'edar', 'versi', 'baru', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'halaman', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'akses', 'publik', 'nasional']","{'bingung': 1, 'ketok': 1, 'palu': 1, 'edar': 3, 'versi': 3, 'baru': 2, 'draf': 5, 'rancang': 5, 'undang': 10, 'cipta': 5, 'kerja': 5, 'halaman': 2, 'final': 3, 'akses': 2, 'publik': 2, 'nasional': 1}"
71,@CNNIndonesia,1,"#DetikNetwork 
Apa jadinya jika RUU Cipta Kerja tak jadi disahkan?Apa Jadinya Kalau UU Cipta Kerja Tak Jadi Disahkan?
Lewat UU Cipta Kerja, Rosan mengatakan saat ini menjadi momentum bagi Indonesia untuk menarik sebanyak-banyaknya investasi ke Indonesia.
finance.detik.com",rancang undang undang cipta kerja sah undang undang cipta kerja sah undang undang cipta kerja ros momentum indonesia tarik banyak investasi indonesia uang,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'undang', 'undang', 'cipta', 'kerja', 'ros', 'momentum', 'indonesia', 'tarik', 'banyak', 'investasi', 'indonesia', 'uang']","{'rancang': 1, 'undang': 6, 'cipta': 3, 'kerja': 3, 'sah': 2, 'ros': 1, 'momentum': 1, 'indonesia': 2, 'tarik': 1, 'banyak': 1, 'investasi': 1, 'uang': 1}"
1428,@kompascom,1,"Lacak Jejak Draf RUU Cipta KerjaLacak Jejak Draf RUU Cipta Kerja - JEO Kompas.com
Draf RUU Cipta Kerja yang telah disetujui bersama oleh pemerintah dan DPR selambatnya dalam tujuh hari sejak persetejuan diserahkan ke presiden.
jeo.kompas.com",lacak jejak draf rancang undang undang cipta kerja lacak jejak draf rancang undang undang cipta kerja jeo draf rancang undang undang cipta kerja tuju perintah dewan wakil rakyat lambat tujuh tuju serah presiden jeo,"['lacak', 'jejak', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'lacak', 'jejak', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'jeo', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tuju', 'perintah', 'dewan', 'wakil', 'rakyat', 'lambat', 'tujuh', 'tuju', 'serah', 'presiden', 'jeo']","{'lacak': 2, 'jejak': 2, 'draf': 3, 'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'jeo': 2, 'tuju': 2, 'perintah': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'lambat': 1, 'tujuh': 1, 'serah': 1, 'presiden': 1}"
179,@KontraS,1,Laporan pembelanjaan & penyaluran donasi Aksi Tolak Omnibus Law & RUU Cipta Kerja akan kami update secara berkala. Terima kasih banyak atas donasinya,lapor belanja salur donasi aksi tolak omnibus law rancang undang undang cipta kerja update kala terima kasih donasi,"['lapor', 'belanja', 'salur', 'donasi', 'aksi', 'tolak', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'update', 'kala', 'terima', 'kasih', 'donasi']","{'lapor': 1, 'belanja': 1, 'salur': 1, 'donasi': 2, 'aksi': 1, 'tolak': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'update': 1, 'kala': 1, 'terima': 1, 'kasih': 1}"
776,@rhapsodydoh,1,"guys, if you see this tweet. Please  help me to rt this!  
 

Untuk kalian yang sedang ikut aksi, kami butuh informasi.
Kami kehilangan kabar dari 3 orang jurnalis GEMA dalam aksi Tolak RUU Cipta Kerja 8 Oktober 2020, atas nama:
1. Ajeng Putri PNJ/TGP/PB
2. Dahrmajati PNJ/TGP/PB",teman jumpa tweet tolong tolong tweet ulang aksi butuh informasi hilang kabar orang jurnalis gema aksi tolak rancang undang undang cipta kerja oktober nama anjing putri pnj tgp urus dahrmajati pnj tgp urus,"['teman', 'jumpa', 'tweet', 'tolong', 'tolong', 'tweet', 'ulang', 'aksi', 'butuh', 'informasi', 'hilang', 'kabar', 'orang', 'jurnalis', 'gema', 'aksi', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'oktober', 'nama', 'anjing', 'putri', 'pnj', 'tgp', 'urus', 'dahrmajati', 'pnj', 'tgp', 'urus']","{'teman': 1, 'jumpa': 1, 'tweet': 2, 'tolong': 2, 'ulang': 1, 'aksi': 2, 'butuh': 1, 'informasi': 1, 'hilang': 1, 'kabar': 1, 'orang': 1, 'jurnalis': 1, 'gema': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'oktober': 1, 'nama': 1, 'anjing': 1, 'putri': 1, 'pnj': 2, 'tgp': 2, 'urus': 2, 'dahrmajati': 1}"
575,@mprgoid,1,"Bamsoet Minta Tokoh Masyarakat Sosialisasikan Pemahaman yang Benar Terkait RUU Cipta KerjaBamsoet Minta Tokoh Masyarakat Sosialisasikan Pemahaman yang Benar Terkait RUU Cipta Kerja
  BANJARNEGARA - Ketua MPR RI Bambang Soesatyo sekaligus Wakil Ketua Umum DPP Partai Golkar mengajak seluruh kader partai untuk tetap solid dan bahu…
mpr.go.id",bambang soesatyo tokoh masyarakat sosialisasi paham kait rancang undang undang cipta kerja bamsoet tokoh masyarakat sosialisasi paham kait rancang undang undang cipta kerja banjarnegara ketua majelis musyawarat rakyat rakyat indonesia bambang soesatyo wakil ketua dewan pimpin pusat partai golkar ajak kader partai solid bahu majelis musyawarat rakyat pergi,"['bambang', 'soesatyo', 'tokoh', 'masyarakat', 'sosialisasi', 'paham', 'kait', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bamsoet', 'tokoh', 'masyarakat', 'sosialisasi', 'paham', 'kait', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'banjarnegara', 'ketua', 'majelis', 'musyawarat', 'rakyat', 'rakyat', 'indonesia', 'bambang', 'soesatyo', 'wakil', 'ketua', 'dewan', 'pimpin', 'pusat', 'partai', 'golkar', 'ajak', 'kader', 'partai', 'solid', 'bahu', 'majelis', 'musyawarat', 'rakyat', 'pergi']","{'bambang': 2, 'soesatyo': 2, 'tokoh': 2, 'masyarakat': 2, 'sosialisasi': 2, 'paham': 2, 'kait': 2, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'bamsoet': 1, 'banjarnegara': 1, 'ketua': 2, 'majelis': 2, 'musyawarat': 2, 'rakyat': 3, 'indonesia': 1, 'wakil': 1, 'dewan': 1, 'pimpin': 1, 'pusat': 1, 'partai': 2, 'golkar': 1, 'ajak': 1, 'kader': 1, 'solid': 1, 'bahu': 1, 'pergi': 1}"
630,@jitoe02,1,"Tadjuddin mengaku telah terlibat dlm pembahasan RUU Cipta Kerja sejak 2018 mengatakan bahwa respons terhdp gelombang PHK memang diperlukan karena memasuki revolusi industri 4.0 berbagai pekerjaan di perusahaan bisa tergantikan dg teknologi

Tangkal Korona
#TolakProvokasiKAMIFPI",tadjuddin aku libat bahas rancang undang undang cipta kerja respons gelombang phk pasuk revolusi industri kerja usaha ganti teknologi tangkal corona,"['tadjuddin', 'aku', 'libat', 'bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'respons', 'gelombang', 'phk', 'pasuk', 'revolusi', 'industri', 'kerja', 'usaha', 'ganti', 'teknologi', 'tangkal', 'corona']","{'tadjuddin': 1, 'aku': 1, 'libat': 1, 'bahas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'respons': 1, 'gelombang': 1, 'phk': 1, 'pasuk': 1, 'revolusi': 1, 'industri': 1, 'usaha': 1, 'ganti': 1, 'teknologi': 1, 'tangkal': 1, 'corona': 1}"
1117,@Anturi_16,0,"Waw.. Wow.. BADUT POLITIK
Mantan Ketua DPR RI 2009-2014,
Rektor Universitas Indo Global Mandiri (UIGM) Palembang
MARZUKI ALIE,

blak2an dirinya menyediakan ONGKOS dan UM,
para mahasiswa yang ikut dlm aksi unjuk rasa menolak RUU Cipta KerjaMantan Ketua DPR Marzuki Alie Blak-blakan Ongkosi Mahasiswa Demo Tolak Omnibus Law Cipta Kerja
Mantan Ketua DPR RI periode 2009-2014, Marzuki Alie, blak-blakan mengungkapkan jika dirinya menyediakan ongkos bagi pad mahasiswa
kompas.tv",wow badut politik mantan ketua dewan wakil rakyat rakyat indonesia rektor universitas indonesia global mandiri ui ugm palembang marzuki alie sedia ongkos upah minimum mahasiswa aksi unjuk tolak rancang undang undang cipta kerja mantan ketua dewan wakil rakyat marzuki alie blak blakan ongkos mahasiswa demo tolak omnibus law cipta kerja mantan ketua dewan wakil rakyat rakyat indonesia periode marzuki alie blak blakan sedia ongkos dapat asli daerah mahasiswa kompas televisi,"['wow', 'badut', 'politik', 'mantan', 'ketua', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'rektor', 'universitas', 'indonesia', 'global', 'mandiri', 'ui', 'ugm', 'palembang', 'marzuki', 'alie', 'sedia', 'ongkos', 'upah', 'minimum', 'mahasiswa', 'aksi', 'unjuk', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'mantan', 'ketua', 'dewan', 'wakil', 'rakyat', 'marzuki', 'alie', 'blak', 'blakan', 'ongkos', 'mahasiswa', 'demo', 'tolak', 'omnibus', 'law', 'cipta', 'kerja', 'mantan', 'ketua', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'periode', 'marzuki', 'alie', 'blak', 'blakan', 'sedia', 'ongkos', 'dapat', 'asli', 'daerah', 'mahasiswa', 'kompas', 'televisi']","{'wow': 1, 'badut': 1, 'politik': 1, 'mantan': 3, 'ketua': 3, 'dewan': 3, 'wakil': 3, 'rakyat': 5, 'indonesia': 3, 'rektor': 1, 'universitas': 1, 'global': 1, 'mandiri': 1, 'ui': 1, 'ugm': 1, 'palembang': 1, 'marzuki': 3, 'alie': 3, 'sedia': 2, 'ongkos': 3, 'upah': 1, 'minimum': 1, 'mahasiswa': 3, 'aksi': 1, 'unjuk': 1, 'tolak': 2, 'rancang': 1, 'undang': 2, 'cipta': 2, 'kerja': 2, 'blak': 2, 'blakan': 2, 'demo': 1, 'omnibus': 1, 'law': 1, 'periode': 1, 'dapat': 1, 'asli': 1, 'daerah': 1, 'kompas': 1, 'televisi': 1}"
5,@malfitrah30,1,"Alhamdulillah ngab daerah jambi Mahasiswa menang,dprd menandatangani petisi mahasiswa dan menolak ruu cipta kerja #MahasiswaBergerak",alhamdulillah bang daerah jambi mahasiswa menang dewan wakil rakyat daerah tanda tangan petisi mahasiswa tolak rancang undang undang cipta kerja,"['alhamdulillah', 'bang', 'daerah', 'jambi', 'mahasiswa', 'menang', 'dewan', 'wakil', 'rakyat', 'daerah', 'tanda', 'tangan', 'petisi', 'mahasiswa', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'alhamdulillah': 1, 'bang': 1, 'daerah': 2, 'jambi': 1, 'mahasiswa': 2, 'menang': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'tanda': 1, 'tangan': 1, 'petisi': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
286,@selfmirror_,1,"Pokok penting RUU cipta kerja untuk klaster ketenagakerjaan

- Apabila terjadi pengalihan pekerjaan dari perusahaan alih daya, maka masa kerja dari pekerja/buruh tetap di hitung.

#CiptaKerjaLapanganKerja 
#RUUCiptaKerja",pokok rancang undang undang cipta kerja kluster ketenagakerjaan alih kerja usaha alih daya kerja kerja buruh hitung,"['pokok', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kluster', 'ketenagakerjaan', 'alih', 'kerja', 'usaha', 'alih', 'daya', 'kerja', 'kerja', 'buruh', 'hitung']","{'pokok': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 4, 'kluster': 1, 'ketenagakerjaan': 1, 'alih': 2, 'usaha': 1, 'daya': 1, 'buruh': 1, 'hitung': 1}"
1505,@GARAM26332905,1,"Na Kan RUU Cipta Kerja Justru Menjadi Cluster Bagi Ketenagakerjaan 
Bukan Mempersulit Para Pencari Kerja 
C'Mon Mennn Baca Lebih Banyak Ya Biar Faham Agar Tidak menjadi Korban Hoax 
#FaktaOmnibusLaw",na rancang undang undang cipta kerja cluster ketenagakerjaan sulit cari kerja c mon teman baca ya biar paham korban hoax,"['na', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cluster', 'ketenagakerjaan', 'sulit', 'cari', 'kerja', 'c', 'mon', 'teman', 'baca', 'ya', 'biar', 'paham', 'korban', 'hoax']","{'na': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'cluster': 1, 'ketenagakerjaan': 1, 'sulit': 1, 'cari': 1, 'c': 1, 'mon': 1, 'teman': 1, 'baca': 1, 'ya': 1, 'biar': 1, 'paham': 1, 'korban': 1, 'hoax': 1}"
723,@kabargolkarnews,1,"Firman Soebagyo, Anggota Panja RUU Cipta Kerja menyatakan bahwa UU Cipta Kerja yang pekan lalu disahkan oleh DPR RI, tidak mengalami perubahan

#OmnibusLawPetaniSejahtera 
#OmnibusLawPetaniSejahteraGolkar Menegaskan Jika RUU Cipta Kerja ini Adalah Satu Satunya UU yang dibahas Secara Terbuka
Anggota Fraksi Golkar DPR RI dari daerah pemilihan Jawa tengah III itu meminta publik untuk mempercayai niat baik dari UU Cipta Kerja. Hal itu pula yang membuat yakin UU ini tak akan mengalami...
kabargolkar.com",firman soebagyo anggota panitia kerja rancang undang undang cipta kerja undang undang cipta kerja pekan sah dewan wakil rakyat rakyat indonesia alami ubah golkar rancang undang undang cipta kerja satu undang undang bahas buka anggota fraksi golkar dewan wakil rakyat rakyat indonesia daerah pilih jawa publik percaya niat undang undang cipta kerja undang undang alami,"['firman', 'soebagyo', 'anggota', 'panitia', 'kerja', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'undang', 'undang', 'cipta', 'kerja', 'pekan', 'sah', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'alami', 'ubah', 'golkar', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'satu', 'undang', 'undang', 'bahas', 'buka', 'anggota', 'fraksi', 'golkar', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'daerah', 'pilih', 'jawa', 'publik', 'percaya', 'niat', 'undang', 'undang', 'cipta', 'kerja', 'undang', 'undang', 'alami']","{'firman': 1, 'soebagyo': 1, 'anggota': 2, 'panitia': 1, 'kerja': 5, 'rancang': 2, 'undang': 12, 'cipta': 4, 'pekan': 1, 'sah': 1, 'dewan': 2, 'wakil': 2, 'rakyat': 4, 'indonesia': 2, 'alami': 2, 'ubah': 1, 'golkar': 2, 'satu': 1, 'bahas': 1, 'buka': 1, 'fraksi': 1, 'daerah': 1, 'pilih': 1, 'jawa': 1, 'publik': 1, 'percaya': 1, 'niat': 1}"
1636,@Maimunrifqi,1,"Membalas 
@Maimunrifqi
 @tucarino_
 dan 
@AndiePecioke. dari poin pertama dan kedua, upah dibayarkan perjam dan UMK hilang itu tidak benar adanya.

Upah minimum masih ada berdasarkan pasal 88C RUU Cipta Kerja dg rincian di ayat kelima, UMK hrs lebih tinggi dari UMP.",balas poin upah bayar jam upah minimum hilang upah minimum dasar pasal rancang undang undang cipta kerja rincian ayat upah minimum ump,"['balas', 'poin', 'upah', 'bayar', 'jam', 'upah', 'minimum', 'hilang', 'upah', 'minimum', 'dasar', 'pasal', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rincian', 'ayat', 'upah', 'minimum', 'ump']","{'balas': 1, 'poin': 1, 'upah': 4, 'bayar': 1, 'jam': 1, 'minimum': 3, 'hilang': 1, 'dasar': 1, 'pasal': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'rincian': 1, 'ayat': 1, 'ump': 1}"
506,@Dee_01984,1,"Berdasarkan kepada Keputusan menko 
@PerekonomianRI
 Nomor 121 tahun 2020 dan nomor 138 tahun 2020,pemerintah melibatkan Serikat pekerja,Praktisi & Pelaku usaha dalam pembahasan awal RUU Cipta Kerja.

#OmnibusLawTaatProsedural",dasar putus menteri koordinator nomor tahi nomor tahi perintah libat serikat kerja praktisi laku usaha bahas rancang undang undang cipta kerja,"['dasar', 'putus', 'menteri', 'koordinator', 'nomor', 'tahi', 'nomor', 'tahi', 'perintah', 'libat', 'serikat', 'kerja', 'praktisi', 'laku', 'usaha', 'bahas', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'dasar': 1, 'putus': 1, 'menteri': 1, 'koordinator': 1, 'nomor': 2, 'tahi': 2, 'perintah': 1, 'libat': 1, 'serikat': 1, 'kerja': 2, 'praktisi': 1, 'laku': 1, 'usaha': 1, 'bahas': 1, 'rancang': 1, 'undang': 2, 'cipta': 1}"
104,@AriestaRiico_,1,"Pemahaman Keliru Penolak RUU Cipta Kerja pada Ketentuan Tenaga Kerja Asing

UU Cipta Kerja mendapat reaksi beragam dari masyarakat.
Banyak yang mendukung, ada juga yang menolak.

Awas Corona ya #UUCiptaKerjaHarapanRakyat 
Ulasan",paham keliru tolak rancang undang undang cipta kerja tentu tenaga kerja asing undang undang cipta kerja reaksi agam masyarakat dukung tolak awas corona ya ulas,"['paham', 'keliru', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tentu', 'tenaga', 'kerja', 'asing', 'undang', 'undang', 'cipta', 'kerja', 'reaksi', 'agam', 'masyarakat', 'dukung', 'tolak', 'awas', 'corona', 'ya', 'ulas']","{'paham': 1, 'keliru': 1, 'tolak': 2, 'rancang': 1, 'undang': 4, 'cipta': 2, 'kerja': 3, 'tentu': 1, 'tenaga': 1, 'asing': 1, 'reaksi': 1, 'agam': 1, 'masyarakat': 1, 'dukung': 1, 'awas': 1, 'corona': 1, 'ya': 1, 'ulas': 1}"
1292,@Liz3b3d,1,"Pembahasaan RUU Cipta Kerja  Transparan dan Demokrasi 

MENAKER 
#OmnibusLawTransparan",bahasa rancang undang undang cipta kerja transparan demokrasi menteri ketenagakerjaan,"['bahasa', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'transparan', 'demokrasi', 'menteri', 'ketenagakerjaan']","{'bahasa': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'transparan': 1, 'demokrasi': 1, 'menteri': 1, 'ketenagakerjaan': 1}"
